,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Return NOTH,Average Accuracy NOTH,Average Precision,Average Recall,Average F1
19,0.49846014492753615,0.504981884057971,820.1141899578222,0.4946236559139785,4.0,1113.7157736721388,657.3544515442912,0.5376344086021505,0.46236559139784944,,,578.2808695312436,0.5247311827956989,0.4865059788815767,0.691304347826087,0.5696991133354771
20,0.5120471014492753,0.5271739130434783,768.3839315967065,0.5118279569892473,5.0,945.7842080292271,571.7155939971724,0.5591397849462365,0.4838709677419355,,,639.637782272502,0.5397849462365591,0.4981099974561394,0.6130434782608696,0.5478625960697574
21,0.5044384057971014,0.5081521739130435,958.8365076374488,0.4688172043010753,3.0,1147.0158547617104,671.0652957320297,0.4731182795698925,0.46236559139784944,,,614.6922640541685,0.5419354838709677,0.4685156524988222,0.7130434782608697,0.5648740046872799
22,0.5052536231884057,0.5131340579710145,840.623206693174,0.5032258064516129,5.0,941.2503867829756,677.7912904575064,0.5806451612903226,0.46236559139784944,,,605.1464580888714,0.5354838709677419,0.4936845135011505,0.6695652173913044,0.5667143012811532
23,0.5059782608695652,0.5117753623188406,896.7555605821129,0.4860215053763441,5.0,941.2503867829756,841.9823356927787,0.4946236559139785,0.4731182795698925,,,616.3603355586081,0.5311827956989247,0.4791018171176205,0.6956521739130435,0.5674008028921862
24,0.5105072463768116,0.5203804347826086,908.6694432981246,0.4860215053763441,3.0,1222.3248336331844,628.6271139591389,0.5376344086021505,0.45161290322580644,,,586.4362731786225,0.5311827956989247,0.4814423590108522,0.6869565217391305,0.5625317797072125
25,0.5198369565217391,0.53125,861.4910530034789,0.5182795698924731,3.0,1301.124950274081,528.6272244911111,0.5591397849462365,0.4946236559139785,,,622.3386674587489,0.5204301075268817,0.5028211068211068,0.5565217391304348,0.5085076774955584
26,0.501358695652174,0.5072463768115942,1016.0590283084363,0.4838709677419355,2.0,1138.7403366170806,798.8067230449458,0.5053763440860215,0.46236559139784944,,,588.4006621467875,0.5290322580645161,0.48099857799776957,0.7434782608695653,0.5829328380078255
27,0.5049818840579711,0.5153985507246377,1007.2769150604312,0.4709677419354839,3.0,1136.6861717354611,929.4599142445816,0.4838709677419355,0.45161290322580644,,,612.9326292013213,0.5290322580645161,0.4703982774755545,0.7173913043478262,0.567483447287233
28,0.5215579710144927,0.5701992753623188,960.3687079608319,0.5053763440860215,4.0,1118.068870025519,810.8171931312669,0.5483870967741935,0.4838709677419355,,,602.9066145224799,0.5440860215053763,0.4923000496770989,0.708695652173913,0.580720961281709
29,0.5190217391304348,0.5480072463768116,827.5905056094231,0.5118279569892473,3.0,1030.6429254001678,562.417536320675,0.5376344086021505,0.4731182795698925,,,584.1941505536049,0.5268817204301075,0.49789272030651344,0.6217391304347826,0.547530137488564
30,0.5369565217391303,0.5874094202898551,585.1425800493535,0.5161290322580645,5.0,657.1097117536988,533.5355061498193,0.5376344086021505,0.4946236559139785,,,1035.4834945192472,0.5419354838709677,0.35,0.06521739130434782,0.10191800356506238
31,0.5217391304347826,0.5489130434782609,888.688911449584,0.5118279569892473,3.0,1473.6271270292043,579.85233854043,0.5161290322580645,0.5053763440860215,,,855.584475947199,0.5139784946236559,0.5,0.3695652173913043,0.3232174974185676
32,0.5524456521739131,0.6186594202898551,758.6076340544862,0.5161290322580645,5.0,902.3211947981164,529.1212993999075,0.5806451612903226,0.46236559139784944,,,695.7054710806749,0.5204301075268817,0.4848182283666154,0.27391304347826084,0.31079589793875506
33,0.5485507246376813,0.6105072463768118,1019.6781925299953,0.5483870967741935,2.0,1393.2794586588998,687.6229346357798,0.5806451612903226,0.5268817204301075,,,717.7004444767226,0.5075268817204301,0.5750106253794779,0.5217391304347825,0.49502760047425154
34,0.5620471014492754,0.5833333333333334,887.1143387609084,0.5419354838709677,3.0,1315.047866685143,622.6881571131629,0.5591397849462365,0.5268817204301075,,,961.7967485752964,0.5376344086021505,0.5686838624338624,0.3391304347826087,0.38010440965920417
35,0.5177536231884058,0.5484601449275363,642.9127290131128,0.5161290322580645,5.0,849.6340130514955,533.5355061498193,0.5376344086021505,0.4838709677419355,,,1007.2006739338188,0.4946236559139785,0.42109649122807014,0.20434782608695654,0.22497318076166634
36,0.5182971014492754,0.5833333333333333,700.9746311103587,0.5032258064516129,4.0,1230.6597968478038,490.74418870383687,0.5376344086021505,0.4731182795698925,,,861.1020204557408,0.5247311827956989,0.3519444444444445,0.1869565217391304,0.2203647077786627
37,0.5457427536231885,0.5806159420289855,706.5532424240512,0.5182795698924731,4.0,1164.944692774931,538.4470985880687,0.5483870967741935,0.4946236559139785,,,770.6564496451722,0.5182795698924731,0.5631430068098482,0.28260869565217395,0.2830695493566487
38,0.5583333333333333,0.6028079710144928,846.164202447662,0.5376344086021505,4.0,1753.426593559756,533.5355061498193,0.5591397849462365,0.5161290322580645,,,768.5423018759408,0.5440860215053763,0.5,0.2391304347826087,0.24295460332893487
39,0.5453804347826087,0.5883152173913043,684.5688074345153,0.5376344086021505,5.0,881.9436958083131,566.7361771105337,0.5483870967741935,0.5161290322580645,,,588.4601690889767,0.5311827956989247,0.6268121041520056,0.3478260869565217,0.3898302733578131
40,0.5179347826086956,0.5670289855072463,905.8791273484483,0.5010752688172043,3.0,1331.6805324605155,522.5079701472079,0.5268817204301075,0.4731182795698925,,,1084.4022036115853,0.5010752688172043,0.40666497879612634,0.3913043478260869,0.3540544396530995
41,0.5414855072463768,0.5720108695652174,752.6043265949854,0.5096774193548387,5.0,906.931358140407,533.5355061498193,0.5376344086021505,0.4946236559139785,,,747.2506373565853,0.5268817204301075,0.4262885836656328,0.3043478260869565,0.31641273938312564
42,0.5448369565217391,0.6014492753623188,707.4720242528127,0.5268817204301075,4.0,1229.7441254807381,545.3819724233192,0.5483870967741935,0.5053763440860215,,,875.2251630758252,0.5290322580645161,0.6239656518345044,0.17826086956521736,0.18988088005869774
43,0.5045289855072463,0.5317028985507246,778.5784167196551,0.5053763440860215,5.0,984.9464532288972,528.3317791731099,0.5483870967741935,0.44086021505376344,,,614.804725551225,0.5161290322580645,0.5173762641302844,0.3695652173913043,0.387675408422291
