,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Return NOTH,Average Accuracy NOTH,Average Precision,Average Recall,Average F1
0,0.5664855072463768,0.5399234693877552,679.3398107841952,0.5290322580645161,5.0,935.6307279262854,587.1949541104756,0.5591397849462365,0.4731182795698925,,,629.4112210359024,0.5440860215053763,0.610485827944993,0.49565217391304345,0.4603827647381654
1,0.5661231884057971,0.5450787910100748,811.9945957570764,0.5333333333333333,3.0,1249.514462435599,510.5476051678942,0.5591397849462365,0.5053763440860215,,,708.1086881043775,0.5462365591397849,0.5513831121674259,0.5130434782608695,0.4638816652852604
2,0.5674818840579711,0.543694400837258,969.3932939652302,0.5505376344086022,3.0,1309.245769654006,607.2484609229253,0.5913978494623656,0.5053763440860215,,,638.9309715249776,0.5483870967741935,0.5244344259332875,0.7391304347826086,0.612854445089017
3,0.55,0.5429553264604812,737.9532645306062,0.5247311827956989,5.0,971.08593415912,620.1449013658427,0.5591397849462365,0.5161290322580645,,,618.4147667603531,0.5419354838709677,0.5094084507042254,0.6434782608695653,0.5660630084201512
4,0.5307065217391305,0.5466759002770083,648.4528587832343,0.5268817204301075,5.0,781.2478492040601,527.9192612584976,0.5483870967741935,0.4838709677419355,,,601.501435011952,0.5419354838709677,0.48977691811734364,0.4608695652173912,0.4574248959868655
5,0.5490942028985508,0.48903061224489797,892.8980556108606,0.5376344086021505,3.0,1142.654951127716,566.1096181719598,0.5913978494623656,0.4838709677419355,,,914.3068446205232,0.5569892473118279,0.5663649626517273,0.44782608695652176,0.44570322759002
6,0.5556159420289856,0.5105915784035133,1257.4817306504447,0.5268817204301075,1.0,1569.4575364901393,582.2790303774374,0.5376344086021505,0.5053763440860215,,,744.3579244552302,0.5440860215053763,0.5572758542270737,0.7565217391304347,0.5499538998555609
7,0.565036231884058,0.5474882260596546,884.0771871613172,0.5526881720430107,3.0,1231.8751785876395,526.6129430103799,0.6236559139784946,0.5268817204301075,,,828.0370875128465,0.5161290322580645,0.5443236306369313,0.5999999999999999,0.5486358409678378
8,0.5622282608695652,0.5651599259846682,680.865437676453,0.5161290322580645,4.0,1104.2288072925683,450.26821602804716,0.5483870967741935,0.4946236559139785,,,596.4265200238816,0.5483870967741935,0.39692307692307693,0.3695652173913043,0.32211268645694874
9,0.5568840579710145,0.5925207756232687,743.4539841093726,0.5397849462365591,4.0,1300.8531382076876,523.6105297084779,0.5698924731182796,0.5161290322580645,,,930.6817380162196,0.5010752688172043,0.4799612403100776,0.28695652173913044,0.31844744400270264
10,0.5565217391304349,0.5428571428571428,675.6012416545351,0.5419354838709677,5.0,828.070922744194,623.9949717385372,0.5591397849462365,0.5161290322580645,,,578.7993435642813,0.5311827956989247,0.5229508591249676,0.6565217391304348,0.580682344017317
11,0.5352355072463768,0.536812193231723,649.2783571311065,0.5483870967741935,5.0,712.6443364865017,601.9781581511852,0.5591397849462365,0.5268817204301075,,,629.9192943964626,0.5526881720430107,0.5307543859649122,0.5782608695652174,0.5528695861736557
12,0.5288043478260869,0.5507587650444793,651.3547102959523,0.5505376344086022,5.0,711.3811270018394,615.178362006104,0.5591397849462365,0.5268817204301075,,,616.0785144116119,0.5526881720430107,0.5332011605415861,0.5695652173913043,0.5503328644463623
13,0.5533514492753623,0.5479777954004759,667.4173515832147,0.5462365591397849,5.0,898.900294098924,600.5772311514178,0.5698924731182796,0.5268817204301075,,,574.3877976870015,0.5376344086021505,0.5316404270989982,0.5565217391304348,0.540740600192224
14,0.523913043478261,0.5617728531855956,826.3652507207502,0.5333333333333333,5.0,986.2941245219598,514.3105248807158,0.5591397849462365,0.5053763440860215,,,836.5041253839881,0.5419354838709677,0.5460661268556005,0.5347826086956522,0.4771441340036967
15,0.5751811594202898,0.5119897959183672,1027.8072639213647,0.5311827956989247,3.0,1575.5957236498168,699.1391817584245,0.5806451612903226,0.4946236559139785,,,735.8195250436381,0.5655913978494623,0.5526738728488124,0.6869565217391304,0.5563112935595693
16,0.572554347826087,0.5300955825368122,994.6491587753299,0.5290322580645161,3.0,1408.8501080861033,603.495683128924,0.5483870967741935,0.5161290322580645,,,657.4513079786873,0.5612903225806452,0.5077314339322315,0.8,0.6194738008354707
17,0.5564311594202899,0.5175300889586604,1005.8564617971472,0.5268817204301075,2.0,1228.180825642138,756.1710770321029,0.5698924731182796,0.4838709677419355,,,701.0729291996676,0.5569892473118279,0.5102218509345271,0.782608695652174,0.6155366364215922
18,0.5494565217391304,0.5481099656357388,935.2619688989025,0.5182795698924731,4.0,1604.5375956602877,615.178362006104,0.5483870967741935,0.45161290322580644,,,637.8239370721819,0.5483870967741935,0.50571982667013,0.7130434782608696,0.5842310370505397
19,0.5607789855072464,0.5728531855955679,884.8103229057995,0.5290322580645161,3.0,1615.1048695680156,533.5355061498193,0.5698924731182796,0.4838709677419355,,,999.217057012754,0.5118279569892473,0.39822421499840854,0.44347826086956516,0.371158138866445
20,0.5709239130434782,0.5099489795918367,824.6559701563704,0.5462365591397849,4.0,1491.7620761940593,578.2154409668665,0.5698924731182796,0.5268817204301075,,,751.0141299038944,0.5440860215053763,0.6292507492507491,0.2260869565217391,0.2908934546705445
21,0.4936594202898551,0.6044949625419788,751.269312171399,0.4774193548387097,4.0,1235.4006381839702,450.11829012150946,0.5268817204301075,0.43010752688172044,,,731.3739082370923,0.5161290322580645,0.4109453500275612,0.4391304347826087,0.3716935806318856
22,0.5178442028985508,0.544086865515437,1061.2538853347255,0.5010752688172043,2.0,1687.093703618608,445.8127252019762,0.5268817204301075,0.45161290322580644,,,700.7160905322528,0.4881720430107527,0.5499494758115449,0.4826086956521739,0.38063504913280893
23,0.5548913043478261,0.5629130319851969,1084.333633903157,0.5204301075268817,2.0,1717.5705860595874,533.5355061498193,0.5483870967741935,0.5053763440860215,,,669.5337837024854,0.5204301075268817,0.37586590745723225,0.5,0.3791739544993754
24,0.5779891304347826,0.5263157894736842,1179.123905523285,0.5548387096774193,2.0,1984.4674000288426,571.0794016852221,0.6344086021505376,0.4838709677419355,,,664.3935023523666,0.5419354838709677,0.7143195934500282,0.4826086956521739,0.42248760373714694
25,0.49855072463768113,0.5088010204081632,879.0489985065029,0.5010752688172043,3.0,1694.5336564308475,481.3416485618706,0.5161290322580645,0.4838709677419355,,,707.6210347356816,0.5053763440860215,0.4095238095238095,0.3565217391304348,0.30096081435920713
26,0.5083333333333333,0.5273831051407906,594.4606494550228,0.5118279569892473,5.0,644.4591600942517,533.5355061498193,0.5268817204301075,0.4946236559139785,,,674.4076587748829,0.5010752688172043,0.37673992673992673,0.1,0.15619479839910244
27,0.501177536231884,0.5181841967556253,755.9337236879894,0.4946236559139785,3.0,1183.2937105660512,463.9792668124501,0.5376344086021505,0.46236559139784944,,,619.8748849847935,0.5032258064516129,0.3898809523809524,0.4,0.3521462593765152
28,0.502536231884058,0.5545863071636268,553.8144388844199,0.5225806451612903,5.0,607.5648299030651,523.0269506062255,0.5591397849462365,0.4946236559139785,,,842.7978054990747,0.5096774193548387,0.2305263157894737,0.11739130434782608,0.14285714285714285
29,0.50018115942029,0.5698060941828255,660.791755665013,0.4774193548387097,4.0,1241.3741240871063,472.84122766855626,0.5161290322580645,0.41935483870967744,,,802.7912719383455,0.5075268817204301,0.44786706349206346,0.3652173913043478,0.36827679782903666
30,0.5133152173913043,0.5123724489795918,642.1943056174429,0.4731182795698925,5.0,950.1200386923549,512.8602086229638,0.5053763440860215,0.44086021505376344,,,575.7968763207559,0.5139784946236559,0.37330493639864626,0.30869565217391304,0.2707691293459415
31,0.5219202898550723,0.5490829243089641,852.3731506025655,0.5268817204301075,3.0,1306.3815239992448,500.52433953874464,0.5806451612903226,0.4838709677419355,,,675.2796704021785,0.5204301075268817,0.36569230769230765,0.32173913043478264,0.31367977413366743
32,0.5627717391304349,0.5446101517530089,1055.6720315417756,0.5505376344086022,2.0,1758.0791398596891,564.0861834717027,0.5806451612903226,0.5161290322580645,,,699.006134168031,0.5376344086021505,0.6849883449883449,0.4782608695652174,0.42491820418649684
33,0.5502717391304348,0.5761300555114988,712.1470771541913,0.5247311827956989,4.0,1136.681840846072,521.1271109007344,0.6021505376344086,0.4838709677419355,,,614.5980688693073,0.5118279569892473,0.600122230710466,0.29130434782608694,0.2781223858429264
34,0.547644927536232,0.5375346260387812,626.701551276658,0.5247311827956989,5.0,838.3758532163735,491.0416755619104,0.5376344086021505,0.5161290322580645,,,620.3664290479494,0.5333333333333333,0.5092377860235003,0.3739130434782608,0.41457814659129033
35,0.5272644927536232,0.5246173469387755,862.5629682519802,0.5204301075268817,4.0,1105.1933924905227,713.8907701252656,0.5698924731182796,0.45161290322580644,,,914.9768099225936,0.5311827956989247,0.5131183298157076,0.4913043478260869,0.4818568368180771
36,0.53125,0.5843451304572461,660.8062376359323,0.5075268817204301,5.0,833.7332837569412,411.29352219540687,0.5483870967741935,0.40860215053763443,,,597.386340393987,0.5204301075268817,0.5364414414414415,0.3391304347826086,0.3576365005126562
37,0.5392210144927537,0.5843799058084772,808.6723976582222,0.5204301075268817,4.0,1328.363805898027,533.5355061498193,0.5483870967741935,0.4946236559139785,,,896.3829243116883,0.5311827956989247,0.39887461127735724,0.4478260869565217,0.39949870598145304
38,0.48931159420289844,0.5066085117631509,902.0898796196831,0.5053763440860215,4.0,1601.3245642001202,679.3428731109517,0.5806451612903226,0.41935483870967744,,,561.2007173443386,0.4989247311827957,0.5083705783705783,0.6260869565217391,0.5460297033381634
39,0.5571557971014494,0.5742382271468144,590.5802670939327,0.5311827956989247,5.0,731.1786369345364,533.5355061498193,0.5376344086021505,0.5161290322580645,,,766.4708219737153,0.5204301075268817,0.520625,0.2782608695652174,0.28424957303155574
40,0.5458333333333333,0.48176020408163267,754.3430931893324,0.5397849462365591,4.0,1077.6871234757766,525.1101064962155,0.5913978494623656,0.5053763440860215,,,674.3915486920994,0.5333333333333333,0.6246349206349207,0.3086956521739131,0.3273991487199035
41,0.4945652173913044,0.5417204856626194,954.079614696983,0.4989247311827957,3.0,1762.858539445372,510.5680627068711,0.5483870967741935,0.44086021505376344,,,570.9566216271658,0.5032258064516129,0.4375436799487432,0.5869565217391305,0.4655722731145482
42,0.5461956521739131,0.5472265829408687,842.947812585938,0.5311827956989247,3.0,1269.20851064003,576.4614558471308,0.5698924731182796,0.46236559139784944,,,639.3298068076117,0.5161290322580645,0.5780406053894426,0.4434782608695652,0.4081010175959296
43,0.5211050724637681,0.5689928628072958,741.8888436247113,0.5053763440860215,5.0,927.4177070380547,592.9675357210753,0.5268817204301075,0.4731182795698925,,,632.7414471055996,0.5075268817204301,0.5017315327214897,0.3782608695652174,0.37890056198983924
44,0.4908514492753623,0.557617728531856,740.5478320333214,0.5010752688172043,4.0,1056.2715213679621,597.6883853963737,0.5376344086021505,0.45161290322580644,,,589.0453900458551,0.4946236559139785,0.5187685128829377,0.4521739130434782,0.4341543397203774
45,0.5445652173913043,0.5422193877551019,676.4310142885372,0.5376344086021505,5.0,774.5858060838048,591.5531059209454,0.5698924731182796,0.4946236559139785,,,891.2769351191255,0.5397849462365591,0.5471900452488688,0.3043478260869565,0.38834766172794344
46,0.4923913043478262,0.5368121932317231,837.4896195188236,0.4924731182795699,4.0,1357.225134249512,580.4649447128667,0.5376344086021505,0.44086021505376344,,,845.8943855001901,0.5161290322580645,0.5153880091362387,0.43478260869565216,0.4002757393574862
47,0.5227355072463769,0.5405546834118262,816.0245408139566,0.5225806451612903,4.0,1445.0287670817859,549.7175325565967,0.5806451612903226,0.46236559139784944,,,765.5668281975993,0.5290322580645161,0.6050915442841431,0.3565217391304348,0.35572809881582546
48,0.5160326086956522,0.6172349986782977,657.9162548236524,0.5247311827956989,5.0,758.9718257125079,567.066079057866,0.5913978494623656,0.4838709677419355,,,873.5922924500617,0.5075268817204301,0.5175997965929315,0.28260869565217395,0.3357243887526452
49,0.5229166666666667,0.5714681440443213,570.4691769083724,0.4989247311827957,5.0,636.0700848058179,441.7345808045956,0.5483870967741935,0.45161290322580644,,,639.6630437228757,0.5225806451612903,0.4643015873015873,0.3521739130434782,0.3724714449614307
50,0.5194746376811594,0.5261479591836735,881.2937496097323,0.5268817204301075,4.0,1267.0218428592464,512.7374176219149,0.5913978494623656,0.4838709677419355,,,814.2542272379021,0.5225806451612903,0.5296345811051694,0.42608695652173917,0.4244787948963859
51,0.5449275362318841,0.536295530870576,1084.8960390783354,0.4967741935483871,3.0,1739.5751702734308,629.0631882543055,0.5161290322580645,0.44086021505376344,,,619.2757376501675,0.5225806451612903,0.4925925925925926,0.5695652173913044,0.44771232876712325
