,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Precision,Average Recall,Average F1
151,0.46340579710144925,0.5217391304347826,1016.2114254007699,0.5695652173913043,4.0,1523.3796983622362,793.5751075442959,0.6304347826086957,0.5217391304347826,,,0.534527041585865,0.6173913043478261,0.5406665655681169
152,0.4789855072463768,0.5452898550724637,869.9531065508949,0.5391304347826087,5.0,897.2176789006539,834.5653001599945,0.5652173913043478,0.5,,,0.5124337831084458,0.608695652173913,0.554673882834391
153,0.4039855072463768,0.4818840579710144,835.1821532916096,0.5260869565217392,4.0,1084.3507267478171,684.0718993980764,0.5869565217391305,0.4782608695652174,,,0.5033333333333333,0.23478260869565215,0.2816018996848849
154,0.486231884057971,0.5905797101449275,1044.5362924716537,0.5217391304347826,3.0,1443.7642898251777,874.6957179050639,0.6521739130434783,0.43478260869565216,,,0.5216666666666667,0.5304347826086956,0.5113140921842748
155,0.41159420289855075,0.47282608695652173,1071.6343022337992,0.5608695652173913,2.0,1363.6759299176335,829.175297504851,0.6304347826086957,0.5,,,0.5320390492804286,0.5130434782608695,0.4922435897435897
156,0.469927536231884,0.5108695652173914,878.281928661883,0.5434782608695652,4.0,1093.7084818280973,763.791104489939,0.5652173913043478,0.5217391304347826,,,0.5361428571428571,0.49565217391304345,0.45146943440084
157,0.44673913043478264,0.4945652173913043,872.639384460391,0.46521739130434786,4.0,1125.234191329497,732.0669445660519,0.5,0.41304347826086957,,,0.44803878474466713,0.4782608695652174,0.45467210769926136
158,0.5655797101449276,0.625,1037.3296603752074,0.5260869565217392,1.0,1223.2999001103785,790.6884113083307,0.5434782608695652,0.5,,,0.5064112388250319,0.42608695652173917,0.43799770785918596
159,0.5177536231884059,0.6268115942028986,1022.282710208915,0.5391304347826087,2.0,1192.6828862286661,825.2676284720959,0.6086956521739131,0.5,,,0.5235077519379845,0.5304347826086956,0.4951742993848257
160,0.533695652173913,0.6322463768115941,1006.2830268263435,0.508695652173913,1.0,1169.5926608429763,626.201853345507,0.5652173913043478,0.45652173913043476,,,0.48480769230769233,0.6347826086956522,0.5372572373862697
161,0.4916666666666667,0.5416666666666667,1049.1289771647778,0.49565217391304345,2.0,1405.942746764106,781.0794632191568,0.5434782608695652,0.43478260869565216,,,0.4858508055178802,0.7739130434782608,0.5923989307595865
162,0.5336956521739131,0.6213768115942029,976.3621882443238,0.4913043478260869,2.0,1036.2808808632733,808.9006011521363,0.5217391304347826,0.45652173913043476,,,0.4651948051948052,0.42608695652173906,0.4414228211220692
163,0.5739130434782608,0.6213768115942028,945.4864806661077,0.4999999999999999,3.0,1066.0722706231236,808.9103919831283,0.5217391304347826,0.45652173913043476,,,0.4841269841269841,0.6521739130434783,0.5513669299887787
164,0.5666666666666667,0.6213768115942028,1035.161822651984,0.5478260869565217,2.0,1159.776547217426,871.1663694726568,0.5869565217391305,0.5,,,0.5286662049176274,0.5478260869565217,0.5152239330437005
165,0.486231884057971,0.5634057971014493,1168.9354816248797,0.49565217391304345,1.0,1366.050947904275,862.0332185999462,0.5652173913043478,0.43478260869565216,,,0.48357989568515886,0.773913043478261,0.5846118786497649
166,0.536231884057971,0.592391304347826,852.6509315021369,0.5391304347826086,4.0,1030.0080417862628,723.573047169788,0.5652173913043478,0.5217391304347826,,,0.5374369591760896,0.3739130434782608,0.41651815575728623
167,0.5177536231884058,0.5543478260869565,886.4751361809743,0.5434782608695652,3.0,1172.8700840685538,706.8483326152876,0.5652173913043478,0.5,,,0.5270295396611185,0.5304347826086956,0.49618003574251646
168,0.5460144927536231,0.6268115942028986,909.9317549026073,0.5304347826086955,3.0,1201.9722551931377,653.2155385834789,0.5652173913043478,0.45652173913043476,,,0.4974786324786325,0.5304347826086956,0.49558157542935566
169,0.4518115942028985,0.4692028985507246,823.3638327208075,0.5304347826086956,5.0,885.6953211213304,686.2569391535956,0.5652173913043478,0.45652173913043476,,,0.5112532320620555,0.5826086956521739,0.5042123246115986
170,0.46014492753623193,0.4909420289855073,866.2360880138131,0.5565217391304348,5.0,903.9791291639792,750.3651284760317,0.5652173913043478,0.5434782608695652,,,0.532121212121212,0.6173913043478261,0.5542809576660854
171,0.43731884057971004,0.4909420289855072,899.4608590168489,0.5478260869565217,3.0,1250.9774404074178,686.2569391535956,0.6086956521739131,0.5,,,0.5617460317460317,0.38260869565217387,0.3805987529111261
172,0.46485507246376806,0.4782608695652174,867.0108990642378,0.5391304347826088,5.0,892.2787274763516,838.8470198063942,0.5652173913043478,0.5217391304347826,,,0.5133407489803485,0.6521739130434783,0.574265694021521
173,0.41884057971014493,0.49999999999999994,1007.7700585980867,0.5478260869565218,2.0,1289.5238689418047,731.011614293338,0.6304347826086957,0.5,,,0.4532774153463809,0.5478260869565217,0.4459416445623342
174,0.4192028985507246,0.4601449275362319,783.7116402708459,0.5347826086956522,5.0,919.3390385978265,669.7864623119174,0.5869565217391305,0.4782608695652174,,,0.5363765736179529,0.42608695652173917,0.42145411078968686
175,0.43985507246376815,0.4619565217391304,821.2716598811392,0.5347826086956522,5.0,892.2787274763516,720.8365311307299,0.5652173913043478,0.4782608695652174,,,0.5315457875457875,0.42608695652173917,0.43371390065460147
176,0.46702898550724636,0.47644927536231885,900.2090517109689,0.5565217391304348,5.0,966.6789356173689,868.1627901132433,0.5652173913043478,0.5434782608695652,,,0.527504219918013,0.6782608695652174,0.5926083350611654
177,0.5351449275362319,0.5742753623188406,941.8856501493717,0.5086956521739131,4.0,1134.7778107788743,763.7913233362099,0.5652173913043478,0.45652173913043476,,,0.5386906787672527,0.6173913043478261,0.5143849206349207
178,0.506159420289855,0.5615942028985507,1049.9309775482345,0.5521739130434783,2.0,1459.8684968143157,790.9957087244525,0.6739130434782609,0.5,,,0.5332057416267942,0.49565217391304356,0.5045049615909692
179,0.47717391304347834,0.5362318840579711,941.3876989832266,0.5608695652173912,3.0,1098.896148227117,785.4393820328557,0.5869565217391305,0.5434782608695652,,,0.5342593575007367,0.608695652173913,0.5587200563337941
180,0.48478260869565215,0.5144927536231884,879.6654286782141,0.5652173913043479,4.0,1099.2497965733448,735.6493011166522,0.5869565217391305,0.5217391304347826,,,0.5378000247188233,0.5478260869565217,0.5189314448195437
181,0.5539855072463767,0.6105072463768115,1106.2123140201468,0.5260869565217391,2.0,1575.1426172992017,704.646984388033,0.6304347826086957,0.43478260869565216,,,0.49990131197027743,0.6695652173913043,0.5682883121606526
182,0.5778985507246377,0.6177536231884058,956.5528654887567,0.5652173913043479,4.0,1106.6057140866753,839.8807102217922,0.5869565217391305,0.5217391304347826,,,0.5677536231884057,0.42608695652173906,0.4604690967586116
183,0.5478260869565216,0.6050724637681159,877.2878551775424,0.5434782608695652,4.0,1063.4408128272096,753.7404832349279,0.5869565217391305,0.5,,,0.5513162393162394,0.4521739130434783,0.4406957977768363
184,0.5362318840579711,0.576086956521739,794.6525541089634,0.5391304347826087,5.0,930.1543033529933,734.1168201762974,0.5869565217391305,0.5,,,0.5101432880844645,0.4434782608695652,0.45581103363331144
185,0.5014492753623188,0.5489130434782609,1056.379196224129,0.4913043478260869,1.0,1250.620516948365,761.9128396032888,0.5652173913043478,0.41304347826086957,,,0.47767857142857145,0.5043478260869565,0.46110603144658874
186,0.5119565217391304,0.5760869565217391,778.0537257013905,0.48260869565217385,5.0,907.7136017527644,644.4970849381573,0.5652173913043478,0.3695652173913043,,,0.49743407707910753,0.5217391304347826,0.47304587514821106
187,0.5152173913043478,0.5615942028985507,792.2821559215568,0.5478260869565218,5.0,941.4434245661168,682.9564823741249,0.5869565217391305,0.5217391304347826,,,0.54004329004329,0.3652173913043478,0.4013225431793489
188,0.5264492753623188,0.5797101449275361,822.8394810688089,0.5260869565217392,4.0,1122.33374343189,693.6300194397152,0.6086956521739131,0.41304347826086957,,,0.45940799396681753,0.3652173913043478,0.38815564781082024
189,0.4615942028985507,0.48188405797101447,974.9174310057522,0.5434782608695652,3.0,1073.7922944446937,892.2787274763516,0.5652173913043478,0.5,,,0.516805376277993,0.7652173913043478,0.6132954579738855
190,0.45942028985507244,0.4782608695652173,864.266335713905,0.5434782608695652,4.0,1102.5720838778104,670.9385158688033,0.5869565217391305,0.5,,,0.5010247747747748,0.49565217391304345,0.4359254721518872
