,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Return NOTH,Average Accuracy NOTH,Average Precision,Average Recall,Average F1
100,0.5463768115942029,0.5634057971014492,676.7021617573513,0.5440860215053763,5.0,818.1390443862681,578.1739208979352,0.5806451612903226,0.5161290322580645,,,722.0828031896018,0.5483870967741935,0.9,0.06521739130434782,0.11766230223677035
101,0.56231884057971,0.5774456521739131,793.3922539166878,0.5612903225806452,4.0,1008.7453916182832,596.638688794867,0.5913978494623656,0.5268817204301075,,,802.2288410636065,0.5612903225806452,0.8766666666666667,0.1173913043478261,0.1994469951571501
102,0.5565217391304348,0.5865036231884058,707.821805874715,0.5462365591397849,5.0,880.0166365683741,596.638688794867,0.5698924731182796,0.5268817204301075,,,795.215312381191,0.5505376344086022,0.7887878787878787,0.09130434782608696,0.1567945132513625
103,0.5361413043478261,0.5674818840579711,792.0765088005598,0.5526881720430107,4.0,1012.1615248471754,637.498289366165,0.5806451612903226,0.5376344086021505,,,845.6694320015288,0.5462365591397849,0.7123809523809524,0.12173913043478261,0.2070201496616591
104,0.5308876811594203,0.5629528985507246,861.7889995076846,0.5268817204301075,3.0,1051.9732130138234,596.638688794867,0.5698924731182796,0.45161290322580644,,,854.4452427706781,0.5634408602150537,0.6935897435897436,0.1869565217391304,0.23781073287641724
105,0.5319746376811594,0.5937500000000001,683.3614180794536,0.5376344086021505,5.0,752.2754298450185,596.638688794867,0.5591397849462365,0.5053763440860215,,,875.942755735195,0.5548387096774194,0.8141176470588235,0.09130434782608696,0.15404938713073882
106,0.5431159420289855,0.5819746376811594,928.5703485903163,0.5698924731182796,4.0,1045.4853660111041,754.5675264847628,0.5913978494623656,0.5483870967741935,,,982.4253544255746,0.5763440860215053,0.6931368631368631,0.23043478260869565,0.32915544291294074
107,0.5442934782608696,0.5597826086956522,1061.108110213011,0.5526881720430107,2.0,1222.9435219085092,868.5790568680185,0.5806451612903226,0.5161290322580645,,,892.3277614319134,0.5483870967741935,0.61453081232493,0.23478260869565215,0.3313660409544726
108,0.5214673913043478,0.5615942028985508,894.3996915944274,0.5505376344086022,4.0,1257.50310126173,704.7514934065816,0.5698924731182796,0.5268817204301075,,,723.4473231116111,0.5505376344086022,0.6548368872506803,0.18695652173913044,0.27811348806938996
109,0.5313405797101449,0.5701992753623188,903.7324837669339,0.5440860215053763,3.0,1200.493818659337,640.7186417293309,0.6021505376344086,0.4731182795698925,,,806.2985893223322,0.5505376344086022,0.6467619047619048,0.23043478260869565,0.30175776799787757
110,0.4792572463768116,0.5244565217391305,705.0277672164204,0.5333333333333333,5.0,904.1004189620564,539.5193786685916,0.5806451612903226,0.4838709677419355,,,763.8490866769013,0.5397849462365591,0.5726190476190477,0.12608695652173912,0.20426595164396075
