,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Precision,Average Recall,Average F1
0,0.5555555555555556,0.5555555555555556,1727.368492446211,0.6265060240963856,0.0,1727.368492446211,1727.368492446211,0.6265060240963856,0.6265060240963856,,,0.5769230769230769,0.4166666666666667,0.48387096774193544
