,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range,Average Return NOTH,Average Accuracy NOTH,Average Precision,Average Recall,Average F1
0,0.5370559527862898,0.5900426742532006,624.5641415228347,0.5267379679144385,2.0,634.0291288755924,615.099154170077,0.5294117647058824,0.5240641711229946,,,917.314843776564,0.518716577540107,0.4642857142857143,0.033707865168539325,0.06282894736842105
1,0.5241175802973556,0.5103840682788051,1027.5556342591215,0.5213903743315509,0.0,1048.6058296626816,1006.5054388555615,0.5401069518716578,0.5026737967914439,,,816.2082064118165,0.5401069518716577,0.4975631192074145,0.6460674157303371,0.551075921698159
