,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range
47,0.5549886621315193,0.5799319727891157,1121.386782298554,0.5261904761904761,1.0,1316.6101835025033,811.7170282632651,0.5952380952380952,0.4880952380952381,504.89315523923824,0.10714285714285715
48,0.543140589569161,0.5572562358276644,1115.4399575013654,0.5095238095238095,1.0,1203.0128673606346,836.8594936375338,0.5714285714285714,0.42857142857142855,366.1533737231008,0.14285714285714285
49,0.5537414965986395,0.6026077097505669,1188.3276765982262,0.5214285714285714,1.0,1500.2282166915854,836.8594936375338,0.5714285714285714,0.42857142857142855,663.3687230540517,0.14285714285714285
50,0.5379818594104309,0.5538548752834467,1170.8860918259775,0.5119047619047619,0.0,1263.8315404817945,1077.0233652579454,0.5238095238095238,0.5,186.80817522384905,0.023809523809523836
51,0.5217687074829932,0.528344671201814,1160.147599905007,0.5119047619047619,0.0,1171.1918511300491,1115.970595004838,0.5119047619047619,0.5119047619047619,55.221256125211085,0.0
52,0.5229024943310657,0.530045351473923,1175.8522395129835,0.5142857142857142,0.0,1194.49379304472,1171.1918511300491,0.5238095238095238,0.5119047619047619,23.301941914670806,0.011904761904761973
53,0.5249433106575964,0.530045351473923,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
54,0.5212018140589569,0.528344671201814,1148.4890479652088,0.5095238095238095,0.0,1171.1918511300491,1112.8616405515018,0.5119047619047619,0.5,58.330210578547394,0.011904761904761862
55,0.5502267573696145,0.5612244897959183,1225.3590743096595,0.5166666666666666,0.0,1309.1327105182638,1171.1918511300491,0.5357142857142857,0.5119047619047619,137.94085938821468,0.023809523809523836
56,0.5341269841269841,0.5402494331065759,1123.4951162407106,0.5047619047619047,1.0,1171.1918511300491,991.0383872619043,0.5119047619047619,0.4880952380952381,180.15346386814485,0.02380952380952378
57,0.5286848072562359,0.5340136054421769,1181.5976146271046,0.5142857142857142,0.0,1263.8315404817945,1130.5809792635819,0.5238095238095238,0.5119047619047619,133.25056121821262,0.011904761904761973
58,0.5304988662131519,0.5374149659863946,1175.8522395129835,0.5142857142857142,0.0,1194.49379304472,1171.1918511300491,0.5238095238095238,0.5119047619047619,23.301941914670806,0.011904761904761973
59,0.5319727891156463,0.5459183673469388,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
60,0.540702947845805,0.5476190476190477,1199.8857288393388,0.519047619047619,0.0,1263.8315404817945,1171.1918511300491,0.5238095238095238,0.5119047619047619,92.63968935174535,0.011904761904761973
61,0.538888888888889,0.550453514739229,1173.1748282241288,0.5142857142857142,1.0,1263.8315404817945,995.8273578969558,0.5238095238095238,0.5,268.00418258483865,0.023809523809523836
62,0.5310657596371883,0.5447845804988662,1181.546372782862,0.5142857142857142,0.0,1222.964459394113,1171.1918511300491,0.5238095238095238,0.5119047619047619,51.77260826406382,0.011904761904761973
63,0.5378684807256235,0.5612244897959184,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
64,0.5403628117913832,0.562358276643991,1171.1918511300491,0.5119047619047619,0.0,1171.1918511300491,1171.1918511300491,0.5119047619047619,0.5119047619047619,0.0,0.0
