,Average AUC,Best AUC,Average Return,Average Accuracy,Lost Money Count,Best Return,Worst Return,Best Accuracy,Worst Accuracy,Return Range,Accuracy Range
0,0.5836451247165535,0.6173469387755102,1361.347527333293,0.5464285714285715,5.0,2141.9928258923287,680.1959734039309,0.5952380952380952,0.5119047619047619,1461.7968524883977,0.08333333333333337
1,0.6040532879818594,0.63718820861678,1150.3936501950118,0.4999999999999999,11.0,3266.0280725079256,406.437122054575,0.6309523809523809,0.42857142857142855,2859.5909504533506,0.20238095238095238
2,0.561451247165533,0.6507936507936508,1197.6184764050877,0.4821428571428571,15.0,7126.944034848322,251.31211820769587,0.6309523809523809,0.40476190476190477,6875.6319166406265,0.22619047619047616
3,0.5831065759637186,0.6190476190476191,1402.3978654734515,0.5517857142857141,6.0,2391.9564293431804,699.4718031028506,0.6309523809523809,0.44047619047619047,1692.4846262403298,0.19047619047619047
4,0.6134353741496599,0.6490929705215419,1244.5109417760436,0.536904761904762,11.0,3212.588031589562,497.62453424504304,0.6547619047619048,0.4523809523809524,2714.963497344519,0.20238095238095238
5,0.5893140589569161,0.6394557823129252,1215.2736825033587,0.5154761904761905,7.0,2631.557585406403,358.1283682612461,0.5952380952380952,0.44047619047619047,2273.429217145157,0.15476190476190477
