date,open,high,low,close,Volume USDT
2021-04-03 14:00:00,59522.23,59574.83,59193.81,59241.92,258487618.97904
2021-04-03 13:00:00,59354.81,59577.69,59251.12,59522.23,240771540.58516
2021-04-03 12:00:00,59350.26,59497.50,59240.00,59354.81,267104203.38233
2021-04-03 11:00:00,59445.73,59569.99,59282.57,59353.45,334867037.59964
2021-04-03 10:00:00,59507.08,59800.46,59436.10,59443.97,545932055.35168
2021-04-03 09:00:00,59113.24,59520.00,58900.00,59507.08,421829556.88755
2021-04-03 08:00:00,59372.99,59925.00,58807.02,59113.87,1068312657.53994
2021-04-03 07:00:00,59488.02,59518.40,59351.58,59372.99,181783655.10238
2021-04-03 06:00:00,59568.57,59638.60,59270.68,59488.01,264310016.82624
2021-04-03 05:00:00,59502.67,59650.00,59418.21,59568.57,251886647.02078
2021-04-03 04:00:00,59322.99,59580.00,59289.00,59502.66,189308506.93511
2021-04-03 03:00:00,59491.39,59528.46,59258.21,59322.99,224210889.25328
2021-04-03 02:00:00,59360.62,59508.55,59208.39,59491.39,228243677.27054
2021-04-03 01:00:00,59468.71,59474.96,59088.67,59360.61,275443820.68893
2021-04-03 00:00:00,59028.99,59538.28,59008.38,59466.47,385645090.49701
2021-04-02 23:00:00,58875.02,59287.00,58800.25,59031.36,313253068.63233
2021-04-02 22:00:00,58809.06,58996.20,58705.53,58875.02,184548479.35832
2021-04-02 21:00:00,58754.09,58948.13,58490.03,58809.05,307926782.71586
2021-04-02 20:00:00,58942.64,59020.09,58655.00,58754.10,312705515.36725
2021-04-02 19:00:00,59161.15,59161.15,58542.42,58944.81,1137589737.83627
2021-04-02 18:00:00,59243.45,59360.00,59064.11,59161.14,245175974.47142
2021-04-02 17:00:00,59350.00,59355.28,59154.72,59243.45,345916169.88833
2021-04-02 16:00:00,59548.71,59689.89,59237.00,59349.99,385295519.92264
2021-04-02 15:00:00,59437.82,59700.00,59404.33,59547.65,500198581.76636
2021-04-02 14:00:00,59297.99,59485.41,59135.13,59439.38,498769299.12515
2021-04-02 13:00:00,59573.93,59599.00,59050.00,59298.00,621603956.50425
2021-04-02 12:00:00,59654.53,59715.86,59303.05,59573.93,406060663.58548
2021-04-02 11:00:00,59703.18,59760.00,59511.00,59654.52,219332744.44428
2021-04-02 10:00:00,59705.29,59780.00,59555.36,59703.18,255598745.99778
2021-04-02 09:00:00,59582.23,59774.00,59250.00,59705.28,440628203.74561
2021-04-02 08:00:00,59515.91,59754.93,59500.00,59582.62,297041898.50991
2021-04-02 07:00:00,59619.44,59826.74,59515.91,59515.91,371174764.91421
2021-04-02 06:00:00,59658.79,59754.84,59407.00,59618.63,311840107.48262
2021-04-02 05:00:00,59655.89,59775.21,59465.75,59658.79,324212506.31305
2021-04-02 04:00:00,59980.00,60120.00,59515.00,59655.89,427354552.03679
2021-04-02 03:00:00,59831.21,60148.00,59713.33,59979.99,684158844.60993
2021-04-02 02:00:00,58976.58,60397.85,58953.91,59833.18,1881514586.94515
2021-04-02 01:00:00,58710.29,59100.00,58700.71,58976.60,338615241.88469
2021-04-02 00:00:00,58797.56,58963.00,58520.00,58710.30,440650368.72133
2021-04-01 23:00:00,59089.45,59168.26,58777.00,58794.01,228797464.24463
2021-04-01 22:00:00,58818.66,59111.00,58673.20,59089.45,290570589.56519
2021-04-01 21:00:00,58936.55,59004.99,58610.58,58818.64,249417076.04336
2021-04-01 20:00:00,58993.28,59141.88,58812.35,58936.53,341073431.99086
2021-04-01 19:00:00,58784.77,59037.67,58665.67,58991.90,465718165.32096
2021-04-01 18:00:00,58573.61,58888.00,58002.00,58784.76,1048211336.03808
2021-04-01 17:00:00,58809.37,58888.00,58375.00,58573.61,483140862.63292
2021-04-01 16:00:00,59040.90,59221.35,58672.91,58809.37,576244404.50273
2021-04-01 15:00:00,59051.91,59342.89,58988.59,59040.89,545165048.94965
2021-04-01 14:00:00,58989.33,59130.00,58820.00,59051.91,367337973.30445
2021-04-01 13:00:00,58793.81,59181.41,58765.81,58989.33,590157242.79373
2021-04-01 12:00:00,58640.68,58809.00,58420.02,58793.82,368524492.74064
2021-04-01 11:00:00,58706.81,58751.96,58150.00,58640.77,911213101.69070
2021-04-01 10:00:00,58899.67,59063.67,58556.06,58706.80,636376049.80424
2021-04-01 09:00:00,58923.90,59350.00,58800.00,58899.91,585816930.34523
2021-04-01 08:00:00,58880.95,59592.22,58650.00,58923.91,1076065640.91277
2021-04-01 07:00:00,58824.92,59000.00,58552.86,58880.94,499428924.57081
2021-04-01 06:00:00,58864.62,59134.76,58725.00,58824.92,298709191.74209
2021-04-01 05:00:00,58936.50,59070.00,58764.67,58867.56,326569355.40292
2021-04-01 04:00:00,59220.00,59325.00,58700.00,58936.50,458301810.36691
2021-04-01 03:00:00,59192.38,59270.33,59030.93,59219.99,221423941.70409
2021-04-01 02:00:00,59237.53,59427.21,59130.00,59192.38,256769197.65396
2021-04-01 01:00:00,59304.39,59409.96,59032.33,59237.53,336470261.08560
2021-04-01 00:00:00,58810.99,59320.40,58799.23,59304.39,400192429.19800
2021-03-31 23:00:00,58728.30,58990.00,58640.00,58807.24,337729851.05082
2021-03-31 22:00:00,59041.42,59124.02,58620.07,58728.31,362129943.87548
2021-03-31 21:00:00,59026.40,59436.15,58800.00,59041.98,393295096.85856
2021-03-31 20:00:00,58644.26,59196.71,58431.29,59026.39,932829148.86835
2021-03-31 19:00:00,59404.43,59695.21,58518.88,58644.25,1055193590.80294
2021-03-31 18:00:00,59334.10,59676.45,59261.30,59404.43,538730073.62780
2021-03-31 17:00:00,59079.60,59354.75,58963.73,59334.87,503943325.63852
2021-03-31 16:00:00,59367.07,59752.49,58850.00,59079.60,1075247234.30366
2021-03-31 15:00:00,58639.12,59500.00,58639.12,59367.07,1355414841.88138
2021-03-31 14:00:00,58666.24,58845.40,58400.00,58639.13,510463126.88599
2021-03-31 13:00:00,58231.43,58882.06,58120.00,58666.24,856172072.46179
2021-03-31 12:00:00,58076.84,58386.50,57742.07,58231.87,738021145.50155
2021-03-31 11:00:00,57792.01,58200.00,57722.30,58076.84,516299617.37845
2021-03-31 10:00:00,58028.12,58165.32,57343.53,57792.17,971719484.74094
2021-03-31 09:00:00,58046.06,58350.25,57750.64,58028.13,658196768.06213
2021-03-31 08:00:00,58238.52,58370.42,56812.00,58046.06,2363969280.65675
2021-03-31 07:00:00,59774.87,59895.46,57400.00,58244.24,2185213655.54956
2021-03-31 06:00:00,58756.00,59920.00,58706.27,59774.87,1492219426.92314
2021-03-31 05:00:00,58771.58,58777.00,58582.60,58755.99,288728744.25193
2021-03-31 04:00:00,58695.90,58841.81,58553.11,58771.58,424369561.69922
2021-03-31 03:00:00,58723.12,58800.00,58440.00,58695.91,659939971.28326
2021-03-31 02:00:00,58957.28,58991.18,58709.83,58722.38,449430335.69159
2021-03-31 01:00:00,59071.68,59150.00,58876.12,58953.83,467194667.24946
2021-03-31 00:00:00,58794.17,59101.10,58720.01,59071.68,639588026.60775
2021-03-30 23:00:00,58772.86,58836.95,58618.54,58794.16,353383472.47148
2021-03-30 22:00:00,58796.74,58977.00,58701.82,58772.86,334298405.05390
2021-03-30 21:00:00,58704.19,58933.09,58618.27,58796.74,217269922.53833
2021-03-30 20:00:00,59172.41,59189.88,58400.43,58710.09,686925171.13428
2021-03-30 19:00:00,58932.47,59172.42,58788.84,59172.42,298183410.62819
2021-03-30 18:00:00,58780.20,59229.52,58771.49,58932.48,476082622.48004
2021-03-30 17:00:00,58795.24,58986.35,58733.61,58780.21,292249990.96122
2021-03-30 16:00:00,58617.67,58929.00,58550.23,58795.25,497269296.39279
2021-03-30 15:00:00,58939.63,59026.58,58570.00,58615.66,532832922.73496
2021-03-30 14:00:00,58965.23,59080.00,58712.60,58939.63,580492860.00819
2021-03-30 13:00:00,59179.94,59348.81,58871.00,58965.24,713391152.61062
2021-03-30 12:00:00,59326.40,59450.00,59083.87,59179.94,702703854.70253
2021-03-30 11:00:00,58942.01,59350.00,58937.06,59326.40,610654355.32698
2021-03-30 10:00:00,58948.78,59560.00,58711.00,58942.00,1664685409.83643
2021-03-30 09:00:00,57993.45,59030.00,57905.00,58948.27,1401857706.17239
2021-03-30 08:00:00,58173.44,58259.20,57772.00,57998.15,576567195.53696
2021-03-30 07:00:00,58103.94,58350.00,57980.00,58173.44,556750457.16480
2021-03-30 06:00:00,57708.42,58340.00,57550.00,58103.93,706083738.82828
2021-03-30 05:00:00,57603.75,57741.61,57430.00,57708.41,368158658.26298
2021-03-30 04:00:00,57227.28,57877.91,57110.00,57604.58,586498306.26110
2021-03-30 03:00:00,57376.32,57433.05,57163.30,57227.28,333266334.89068
2021-03-30 02:00:00,57479.95,57493.75,57225.00,57376.79,337514183.98979
2021-03-30 01:00:00,57576.71,57645.15,57300.00,57479.99,409014668.15385
2021-03-30 00:00:00,57676.14,57800.00,57459.00,57576.71,393227996.24432
2021-03-29 23:00:00,57793.58,57829.55,57320.00,57677.64,397073294.71668
2021-03-29 22:00:00,57590.01,57950.00,57518.57,57793.59,361476717.18172
2021-03-29 21:00:00,57343.44,57703.76,57250.00,57590.01,348723952.46800
2021-03-29 20:00:00,57737.14,57789.58,57107.00,57342.31,521936321.46950
2021-03-29 19:00:00,57876.79,57921.00,57452.85,57737.13,420203406.29468
2021-03-29 18:00:00,57977.71,58079.79,57615.00,57876.79,416430552.55811
2021-03-29 17:00:00,57667.06,58361.68,57615.43,57977.72,836978408.46724
2021-03-29 16:00:00,57765.25,57881.35,57220.00,57665.78,957832635.84892
2021-03-29 15:00:00,58163.25,58235.00,57266.16,57765.26,1615330550.53804
2021-03-29 14:00:00,58015.39,58243.18,57878.00,58163.26,537295525.84448
2021-03-29 13:00:00,58087.66,58248.56,57847.22,58014.48,533379705.52691
2021-03-29 12:00:00,57892.33,58490.11,57845.26,58087.65,909360571.60982
2021-03-29 11:00:00,58079.28,58160.00,57633.00,57893.21,706291968.33068
2021-03-29 10:00:00,57962.05,58383.18,57810.00,58079.28,979693674.68328
2021-03-29 09:00:00,57167.52,58279.46,56987.00,57961.11,1712935518.08010
2021-03-29 08:00:00,55950.00,57290.00,55942.99,57169.90,1216011125.83188
2021-03-29 07:00:00,55414.74,56200.00,55385.00,55949.99,769302333.46575
2021-03-29 06:00:00,55076.32,55520.87,55056.52,55414.74,356459880.97915
2021-03-29 05:00:00,55353.32,55460.00,54931.15,55076.33,443088271.53620
2021-03-29 04:00:00,55416.04,55536.55,55100.00,55353.33,378782015.64623
2021-03-29 03:00:00,55389.97,55577.23,55318.56,55416.04,194066269.32761
2021-03-29 02:00:00,55272.53,55549.56,55174.45,55389.97,323707773.28919
2021-03-29 01:00:00,55441.01,55536.00,55005.03,55272.05,436058951.98524
2021-03-29 00:00:00,55804.16,55948.62,55330.18,55441.01,486152446.85408
2021-03-28 23:00:00,55610.01,55887.00,55525.00,55805.08,351043801.44922
2021-03-28 22:00:00,55155.46,55680.00,55030.00,55610.00,412110398.89252
2021-03-28 21:00:00,54890.65,55386.67,54848.87,55155.45,315866588.50831
2021-03-28 20:00:00,55217.96,55240.00,54761.86,54890.64,604712152.82227
2021-03-28 19:00:00,55226.50,55437.58,54694.91,55217.96,962925720.44983
2021-03-28 18:00:00,55987.00,56023.78,55165.76,55226.51,723433901.22439
2021-03-28 17:00:00,56277.68,56320.00,55812.34,55987.00,415948298.26130
2021-03-28 16:00:00,56376.12,56510.00,56030.00,56277.67,557421747.70688
2021-03-28 15:00:00,55819.70,56400.00,55676.31,56375.31,641201867.97223
2021-03-28 14:00:00,55754.69,55870.73,55503.73,55819.57,396440204.47087
2021-03-28 13:00:00,55542.70,55911.68,55480.00,55754.69,455290702.74999
2021-03-28 12:00:00,55809.72,56016.80,55300.00,55542.70,838525289.15709
2021-03-28 11:00:00,56103.56,56103.56,55800.00,55808.33,319896388.98974
2021-03-28 10:00:00,56143.48,56191.00,55700.00,56103.56,589187919.90369
2021-03-28 09:00:00,56319.99,56588.31,56037.05,56141.40,518293391.02069
2021-03-28 08:00:00,56209.30,56332.79,56000.00,56319.99,298061537.89510
2021-03-28 07:00:00,55941.80,56270.06,55872.34,56209.31,263816165.40680
2021-03-28 06:00:00,56285.52,56330.74,55827.01,55941.81,332117880.77915
2021-03-28 05:00:00,56282.58,56424.23,56107.11,56285.18,268874509.57308
2021-03-28 04:00:00,56056.49,56500.00,56056.48,56282.58,456063045.37485
2021-03-28 03:00:00,55820.01,56157.09,55756.45,56054.33,292686856.52463
2021-03-28 02:00:00,56076.83,56121.66,55750.13,55818.31,322311473.91983
2021-03-28 01:00:00,56028.29,56191.23,55784.11,56077.00,312349694.81727
2021-03-28 00:00:00,55828.00,56138.99,55575.61,56028.71,540177334.93000
2021-03-27 23:00:00,56376.51,56447.27,55717.63,55828.00,439587485.27852
2021-03-27 22:00:00,56447.78,56556.82,56036.19,56374.95,421408746.64240
2021-03-27 21:00:00,55870.01,56658.76,55685.00,56447.79,518093367.74963
2021-03-27 20:00:00,55784.29,55932.37,55690.00,55870.01,266458737.79214
2021-03-27 19:00:00,55767.74,55940.97,55662.19,55784.28,257223936.96293
2021-03-27 18:00:00,56116.02,56123.32,55574.04,55767.74,487551731.73021
2021-03-27 17:00:00,56180.01,56300.00,55857.18,56116.02,751541878.39551
2021-03-27 16:00:00,54976.67,56259.36,54964.15,56180.01,1497422816.36547
2021-03-27 15:00:00,54656.12,55071.06,54528.71,54977.00,558643117.25929
2021-03-27 14:00:00,54754.91,54768.72,54401.06,54653.14,473479159.31295
2021-03-27 13:00:00,54321.05,54898.00,54111.00,54754.90,639443272.82933
2021-03-27 12:00:00,54480.01,54620.00,54001.00,54321.05,860308295.43054
2021-03-27 11:00:00,54708.00,54849.00,54327.93,54480.01,782737123.40472
2021-03-27 10:00:00,55048.49,55134.54,54688.00,54706.48,385567729.33741
2021-03-27 09:00:00,54945.19,55050.00,54810.00,55048.47,267114873.24489
2021-03-27 08:00:00,54962.10,55179.00,54656.11,54945.19,479888558.23503
2021-03-27 07:00:00,55027.87,55100.00,54740.67,54966.60,370808777.15202
2021-03-27 06:00:00,55189.53,55282.43,54938.00,55027.86,317830956.31821
2021-03-27 05:00:00,54961.23,55414.77,54707.53,55189.53,500703547.32184
2021-03-27 04:00:00,54761.71,55256.99,54660.90,54961.23,492750117.40670
2021-03-27 03:00:00,54747.61,54830.00,54564.88,54761.83,269618180.95178
2021-03-27 02:00:00,54701.71,54898.37,54500.00,54747.60,321583538.64118
2021-03-27 01:00:00,54766.48,54989.91,54560.16,54705.82,493844251.54105
2021-03-27 00:00:00,55030.00,55555.55,54729.58,54766.38,1085524116.34901
2021-03-26 23:00:00,54379.60,55123.00,54298.07,55030.00,590670160.62621
2021-03-26 22:00:00,54568.67,54772.21,54321.08,54379.60,526246847.87842
2021-03-26 21:00:00,53947.19,54590.00,53945.14,54568.67,567123393.55592
2021-03-26 20:00:00,53771.25,54295.09,53765.87,53950.45,813093681.66882
2021-03-26 19:00:00,53679.67,53800.00,53515.60,53771.25,347547069.58427
2021-03-26 18:00:00,53813.89,53920.00,53444.67,53679.66,469204409.15355
2021-03-26 17:00:00,53792.34,53900.00,53500.00,53813.89,526330504.92705
2021-03-26 16:00:00,53328.22,54060.00,52893.95,53792.35,1228041520.28046
2021-03-26 15:00:00,53406.92,53556.54,53211.00,53328.84,395608574.63625
2021-03-26 14:00:00,53324.91,53498.00,53105.00,53406.92,465949303.02335
2021-03-26 13:00:00,53032.65,53336.98,52750.00,53329.88,578592292.63658
2021-03-26 12:00:00,52759.33,53285.10,52550.00,53030.91,736915662.43363
2021-03-26 11:00:00,53389.22,53465.11,52612.47,52759.34,816301416.10026
2021-03-26 10:00:00,53336.55,53576.95,53170.00,53389.20,402224594.86043
2021-03-26 09:00:00,53369.27,53598.88,53208.49,53339.10,452393152.53020
2021-03-26 08:00:00,53572.31,53850.00,53164.22,53369.26,1035604912.54648
2021-03-26 07:00:00,52588.11,53600.00,52400.00,53574.29,1027177543.05946
2021-03-26 06:00:00,52826.25,52900.00,52460.37,52588.10,437777634.51340
2021-03-26 05:00:00,52706.75,52932.53,52516.49,52826.24,489571750.73446
2021-03-26 04:00:00,52421.61,52800.00,52191.23,52706.75,503806901.05319
2021-03-26 03:00:00,51740.01,52762.74,51733.82,52421.62,593553157.88763
2021-03-26 02:00:00,52280.15,52400.00,51573.09,51739.62,452935844.38434
2021-03-26 01:00:00,52107.46,52381.06,52006.00,52279.77,321026625.60386
2021-03-26 00:00:00,51325.21,52300.00,51260.00,52107.48,705306354.04617
2021-03-25 23:00:00,51778.63,52094.21,51250.00,51325.21,586762995.30705
2021-03-25 22:00:00,52468.06,52750.00,51606.75,51778.63,553073693.11538
2021-03-25 21:00:00,52030.22,52609.35,51986.49,52468.06,407958092.49800
2021-03-25 20:00:00,52219.99,52742.85,51855.23,52030.23,626734600.65429
2021-03-25 19:00:00,52263.88,52329.99,51664.85,52220.00,613286732.99246
2021-03-25 18:00:00,51652.55,52582.00,51541.00,52264.77,886358552.59362
2021-03-25 17:00:00,51341.01,51850.00,51142.07,51652.54,817869178.27661
2021-03-25 16:00:00,51024.33,51752.36,50570.93,51338.00,1650435378.03872
2021-03-25 15:00:00,51343.06,51570.00,50662.25,51024.33,1416380694.72209
2021-03-25 14:00:00,51669.79,52111.00,51072.06,51343.06,1155316225.24449
2021-03-25 13:00:00,51101.15,52000.00,50452.08,51664.41,1603635900.67746
2021-03-25 12:00:00,52198.17,52378.58,50456.02,51101.16,2802267476.87746
2021-03-25 11:00:00,52962.05,53160.20,52164.38,52197.70,767033453.72829
2021-03-25 10:00:00,52976.99,53088.00,52532.69,52962.05,527472783.53150
2021-03-25 09:00:00,52628.80,53048.00,52370.00,52977.00,537426218.41135
2021-03-25 08:00:00,52298.33,52800.00,52112.00,52631.07,748458609.90240
2021-03-25 07:00:00,52976.45,53130.00,52250.00,52298.34,654245559.80018
2021-03-25 06:00:00,52682.99,53255.20,52651.32,52976.46,686357475.03877
2021-03-25 05:00:00,52250.01,52850.00,52142.40,52683.00,565837483.95597
2021-03-25 04:00:00,52128.61,52517.79,51924.68,52250.01,495268002.31084
2021-03-25 03:00:00,52269.89,52578.83,51835.32,52128.62,556862610.92743
2021-03-25 02:00:00,51856.34,52580.00,51500.00,52270.00,1172261460.30857
2021-03-25 01:00:00,52643.27,52775.00,51720.01,51856.33,935579313.37500
2021-03-25 00:00:00,52307.89,52841.79,52046.32,52643.27,860828895.01445
2021-03-24 23:00:00,52540.82,52988.57,52300.00,52311.54,969667175.49973
2021-03-24 22:00:00,53793.99,53793.99,51666.00,52540.81,2466157814.94676
2021-03-24 21:00:00,54087.11,54290.07,53535.32,53793.99,966209315.45918
2021-03-24 20:00:00,54788.87,54795.84,53200.00,54086.08,2225844511.13022
2021-03-24 19:00:00,55447.30,55637.69,54722.00,54789.04,1000604445.09929
2021-03-24 18:00:00,56166.32,56400.00,55416.00,55447.23,693465211.54699
2021-03-24 17:00:00,55834.74,56439.00,55600.00,56166.32,747113411.58615
2021-03-24 16:00:00,56359.57,56470.45,55810.00,55834.75,795102582.38103
2021-03-24 15:00:00,56589.13,56698.00,56080.00,56359.57,769938460.61629
2021-03-24 14:00:00,56804.52,56974.22,56504.00,56589.12,646336778.09487
2021-03-24 13:00:00,56915.55,57234.79,56355.52,56804.51,1044645502.66365
2021-03-24 12:00:00,56589.25,57080.00,56587.93,56915.55,932792490.22046
2021-03-24 11:00:00,56513.78,56656.00,56300.35,56591.65,410835695.82577
2021-03-24 10:00:00,56447.43,56640.00,56060.00,56513.80,786351562.27321
2021-03-24 09:00:00,56293.48,56700.00,56293.47,56447.44,840704322.85611
2021-03-24 08:00:00,55485.66,56349.25,55484.69,56293.48,1114101269.55337
2021-03-24 07:00:00,54695.10,55665.06,54655.08,55485.70,1198693672.32674
2021-03-24 06:00:00,54155.02,55050.60,53751.01,54695.10,965733725.33899
2021-03-24 05:00:00,54166.77,54333.85,53819.79,54155.01,443399553.56189
2021-03-24 04:00:00,54400.00,54634.90,54016.02,54164.76,381646692.17675
2021-03-24 03:00:00,54472.72,54819.02,54100.84,54400.00,446688800.51493
2021-03-24 02:00:00,54515.93,54688.00,54401.37,54472.71,383753606.50528
2021-03-24 01:00:00,53766.49,54642.89,53600.00,54515.91,586031701.78252
2021-03-24 00:00:00,54400.00,54741.85,53660.00,53761.66,821498646.67545
2021-03-23 23:00:00,54453.68,54882.41,54344.44,54400.00,404984710.82457
2021-03-23 22:00:00,54699.99,54932.93,54412.69,54453.68,409792069.66397
2021-03-23 21:00:00,54535.93,54788.47,54237.56,54699.98,469968470.74461
2021-03-23 20:00:00,55066.77,55151.17,54395.06,54535.90,645505723.59552
2021-03-23 19:00:00,55423.43,55603.03,54898.59,55055.83,774126712.89985
2021-03-23 18:00:00,55745.47,55890.68,55415.66,55423.42,388384371.27748
2021-03-23 17:00:00,55588.04,55800.00,55457.77,55745.48,394490518.90334
2021-03-23 16:00:00,55216.58,55835.00,54877.33,55588.04,874749917.32956
2021-03-23 15:00:00,55233.99,55397.99,54972.32,55215.67,435889945.56789
2021-03-23 14:00:00,55303.17,55416.80,54811.00,55234.00,702331312.51418
2021-03-23 13:00:00,55161.66,55499.00,55058.01,55303.17,727022275.89715
2021-03-23 12:00:00,54322.64,55290.97,54307.43,55161.67,935626254.92985
2021-03-23 11:00:00,54725.05,54869.00,54160.90,54322.64,665189182.40176
2021-03-23 10:00:00,54652.72,54877.52,54488.63,54725.04,418700832.82898
2021-03-23 09:00:00,54350.00,54747.00,54266.21,54652.72,484325161.00279
2021-03-23 08:00:00,54196.82,54531.23,53877.00,54346.17,619011050.77945
2021-03-23 07:00:00,53363.90,54295.00,53357.65,54196.11,668917968.09857
2021-03-23 06:00:00,53571.89,53800.00,52981.40,53363.91,977890894.33013
2021-03-23 05:00:00,54494.02,54520.00,53100.00,53571.88,1268849637.26777
2021-03-23 04:00:00,54715.00,54820.00,54100.00,54494.03,483701168.43858
2021-03-23 03:00:00,54606.46,54790.37,54411.22,54714.99,355459358.08234
2021-03-23 02:00:00,55143.23,55183.28,54473.24,54604.47,506131580.12903
2021-03-23 01:00:00,54705.70,55354.69,54530.00,55143.23,656718419.04227
2021-03-23 00:00:00,54129.56,54799.49,53828.59,54710.00,820921286.22094
2021-03-22 23:00:00,54642.71,54900.00,54097.42,54129.56,678810234.35755
2021-03-22 22:00:00,54614.05,54679.99,53635.81,54642.12,1217381538.39772
2021-03-22 21:00:00,54550.01,54974.91,54308.89,54612.35,698542330.85288
2021-03-22 20:00:00,55571.42,56067.46,54033.45,54550.98,1631086547.25818
2021-03-22 19:00:00,56554.20,56634.84,55536.83,55563.91,1175681020.52744
2021-03-22 18:00:00,57126.53,57230.00,56425.60,56554.19,589594412.93336
2021-03-22 17:00:00,56805.33,57245.44,56620.65,57126.53,429102010.77475
2021-03-22 16:00:00,57121.19,57260.31,56243.00,56805.33,1062400318.91176
2021-03-22 15:00:00,57041.39,57283.23,56910.40,57121.20,365840382.81087
2021-03-22 14:00:00,57011.17,57325.00,56817.66,57041.38,617605304.33736
2021-03-22 13:00:00,57316.64,57466.99,56550.00,57011.17,980754518.91457
2021-03-22 12:00:00,57779.31,57818.63,56910.00,57316.64,859864470.42377
2021-03-22 11:00:00,57987.46,58234.41,57619.00,57779.30,533292397.68834
2021-03-22 10:00:00,57440.01,58500.00,57357.26,57988.16,1082726330.90733
2021-03-22 09:00:00,57275.94,57471.14,57119.78,57440.01,368135619.45893
2021-03-22 08:00:00,57643.92,57770.00,57153.98,57275.95,493821605.94628
2021-03-22 07:00:00,57712.86,57906.06,57570.00,57641.44,386451200.78755
2021-03-22 06:00:00,57658.59,57950.00,57621.56,57712.86,346818384.39310
2021-03-22 05:00:00,57675.85,57856.00,57373.04,57656.06,355945207.50877
2021-03-22 04:00:00,57614.31,57887.00,57470.61,57675.85,460580383.61306
2021-03-22 03:00:00,57015.09,57707.88,57010.01,57614.32,472502980.85140
2021-03-22 02:00:00,56669.31,57088.00,56463.34,57015.08,406026225.66139
2021-03-22 01:00:00,56646.52,56778.46,56329.98,56669.31,562492803.87376
2021-03-22 00:00:00,57415.19,57521.39,56477.24,56647.53,781053058.59683
2021-03-21 23:00:00,57657.62,57857.87,57228.58,57415.18,479494456.49755
2021-03-21 22:00:00,58154.99,58185.99,57600.96,57657.62,410586529.82054
2021-03-21 21:00:00,57807.35,58175.09,57503.92,58154.99,381080415.53228
2021-03-21 20:00:00,57567.87,58075.66,57567.87,57807.35,497969806.78124
2021-03-21 19:00:00,57418.98,57734.68,57418.98,57567.86,375412054.59564
2021-03-21 18:00:00,57291.47,57537.99,57235.00,57418.98,284760210.08321
2021-03-21 17:00:00,57251.21,57356.89,57004.00,57291.47,310958049.90510
2021-03-21 16:00:00,57200.91,57469.12,56761.83,57251.21,645194156.57944
2021-03-21 15:00:00,57212.69,57620.70,57043.47,57200.91,553761539.65487
2021-03-21 14:00:00,57052.69,57361.91,57029.19,57212.69,410368466.47662
2021-03-21 13:00:00,56225.62,57390.00,56225.62,57053.18,1312109788.32852
2021-03-21 12:00:00,56296.41,56334.68,55914.00,56225.62,436188606.56798
2021-03-21 11:00:00,56181.33,56363.33,55840.00,56296.40,462394399.41300
2021-03-21 10:00:00,56003.40,56400.00,55630.00,56181.33,750596076.84682
2021-03-21 09:00:00,57205.46,57315.18,55403.55,56009.76,1446522492.63489
2021-03-21 08:00:00,57011.46,57399.11,56920.33,57203.48,419376754.84375
2021-03-21 07:00:00,57086.74,57364.45,56900.00,57011.46,350216366.87620
2021-03-21 06:00:00,57188.04,57479.20,56700.00,57086.75,563964462.74654
2021-03-21 05:00:00,56964.43,57300.00,56900.00,57188.04,385071635.98384
2021-03-21 04:00:00,57812.51,57850.00,56800.00,56964.43,986719740.94429
2021-03-21 03:00:00,57686.08,57888.88,57490.00,57813.98,395259733.69107
2021-03-21 02:00:00,58215.16,58215.16,57532.00,57686.07,727943626.10559
2021-03-21 01:00:00,58352.89,58500.00,58135.00,58215.17,332048692.09985
2021-03-21 00:00:00,58144.44,58638.70,57850.00,58355.64,658196043.97641
2021-03-20 23:00:00,58550.00,58570.88,58048.68,58145.61,601691782.53597
2021-03-20 22:00:00,58764.18,58858.63,58411.47,58550.00,281113604.90901
2021-03-20 21:00:00,58556.58,58820.87,58420.01,58764.18,228647972.63208
2021-03-20 20:00:00,59333.00,59418.81,58159.06,58556.57,1133786588.39034
2021-03-20 19:00:00,59236.99,59466.00,59181.00,59332.32,268244675.71756
2021-03-20 18:00:00,59196.86,59539.78,59169.79,59236.99,355962508.23987
2021-03-20 17:00:00,59104.11,59357.27,59078.35,59196.85,275014408.03764
2021-03-20 16:00:00,59284.71,59350.67,58956.00,59104.10,577056555.57046
2021-03-20 15:00:00,59419.99,59784.09,59070.00,59285.22,837911131.39206
2021-03-20 14:00:00,59079.77,59420.00,58797.45,59420.00,822529428.89932
2021-03-20 13:00:00,59225.00,59948.00,58587.09,59079.98,1583910758.32877
2021-03-20 12:00:00,59338.99,59424.79,58836.21,59224.99,548225831.21044
2021-03-20 11:00:00,58776.99,59389.42,58720.00,59338.99,686343279.91595
2021-03-20 10:00:00,58853.47,59000.00,58680.01,58776.99,281700314.68444
2021-03-20 09:00:00,58765.99,58975.00,58662.93,58853.47,341335573.01162
2021-03-20 08:00:00,58472.13,58899.00,58472.13,58765.98,555142259.48533
2021-03-20 07:00:00,58402.16,58598.00,58317.90,58472.13,277928354.81243
2021-03-20 06:00:00,58177.18,58425.00,58024.00,58402.15,258468701.58874
2021-03-20 05:00:00,58272.31,58412.00,58075.66,58177.18,292346404.81262
2021-03-20 04:00:00,58436.97,58655.00,58225.23,58272.31,311979554.29999
2021-03-20 03:00:00,58613.39,58650.49,58238.56,58436.97,321897357.70117
