date,open,high,low,close,Volume USDT,fng_value
2019-03-04 20:00:00,3718.17,3733.06,3713.84,3714.79,2897157.99,36
2019-03-04 21:00:00,3714.79,3723.25,3709,3715.01,2474493.69,36
2019-03-04 22:00:00,3715.01,3720,3703.35,3704.98,2205032.62,36
2019-03-04 23:00:00,3704.98,3719.53,3696.72,3715.3,2700580.88,36
2019-03-05 00:00:00,3715.3,3724.69,3713.9,3719.42,2087819.6,35
2019-03-05 01:00:00,3719.42,3725,3711.91,3714.57,2095861.54,35
2019-03-05 02:00:00,3714.57,3722.85,3703.73,3704.96,4250547.06,35
2019-03-05 03:00:00,3704.96,3719,3703.55,3712.98,3022746.46,35
2019-03-05 04:00:00,3712.98,3724,3711.46,3724,2658773.26,35
2019-03-05 05:00:00,3724,3726,3718.34,3724.32,3402927.53,35
2019-03-05 06:00:00,3724.32,3733.53,3717,3718.5,5240031.39,35
2019-03-05 07:00:00,3718.5,3731.25,3717.51,3729.2,3915173.2,35
2019-03-05 08:00:00,3729.2,3747,3728.15,3744.51,4837297.23,35
2019-03-05 09:00:00,3744.51,3746.99,3733.43,3737.76,3765127.93,35
2019-03-05 10:00:00,3737.76,3742.83,3729.01,3741,2414243.97,35
2019-03-05 11:00:00,3741,3747,3735.73,3739.57,3748140.1,35
2019-03-05 12:00:00,3739.57,3760,3738.8,3752.69,6931673.89,35
2019-03-05 13:00:00,3752.69,3848.38,3748,3846.97,17140785.65,35
2019-03-05 14:00:00,3846.97,3846.97,3812,3824.39,9530354.78,35
2019-03-05 15:00:00,3824.39,3847.29,3820,3834.56,5572799.62,35
2019-03-05 16:00:00,3834.56,3877.1,3820.32,3841.22,13196126.81,35
2019-03-05 17:00:00,3841.22,3854.02,3830.39,3846.54,5173644.77,35
2019-03-05 18:00:00,3846.54,3851.36,3834.03,3847.13,3153858.37,35
2019-03-05 19:00:00,3847.13,3865,3842.61,3855.71,3414485.58,35
2019-03-05 20:00:00,3855.71,3861.77,3842.07,3848.05,3326815.18,35
2019-03-05 21:00:00,3848.05,3851,3830.82,3845.26,3439906.15,35
2019-03-05 22:00:00,3845.26,3850.68,3835,3847.4,1889666.37,35
2019-03-05 23:00:00,3847.4,3860.34,3841.01,3857.73,2578923.79,35
2019-03-06 00:00:00,3857.73,3870,3813.09,3835.93,6984504.44,42
2019-03-06 01:00:00,3835.93,3839.64,3820.33,3837.05,3815737.73,42
2019-03-06 02:00:00,3837.05,3843.2,3834.75,3841.36,2103079.19,42
2019-03-06 03:00:00,3841.36,3844.26,3825,3826.67,2809960.69,42
2019-03-06 04:00:00,3826.67,3838.94,3821.13,3834.23,2928793.57,42
2019-03-06 05:00:00,3834.23,3848.43,3832,3834.79,2516611.91,42
2019-03-06 06:00:00,3834.79,3855.74,3831.21,3851.6,3264694.35,42
2019-03-06 07:00:00,3851.6,3858.51,3842.82,3851.92,3479873.61,42
2019-03-06 08:00:00,3851.92,3852.43,3834.05,3841.3,3100435.59,42
2019-03-06 09:00:00,3841.3,3857.89,3836.8,3853.93,3715713.16,42
2019-03-06 10:00:00,3853.93,3907,3843.52,3856,9461612.74,42
2019-03-06 11:00:00,3856,3866.76,3844.87,3862.55,5641607.54,42
2019-03-06 12:00:00,3862.55,3864,3852.96,3855.44,3961571.66,42
2019-03-06 13:00:00,3855.44,3861.87,3843,3849.99,4692459.28,42
2019-03-06 14:00:00,3849.99,3853.05,3829.39,3848.81,4681325.91,42
2019-03-06 15:00:00,3848.81,3863.8,3848.42,3862.6,3599173.62,42
2019-03-06 16:00:00,3862.6,3874.99,3850,3873.06,5236222.45,42
2019-03-06 17:00:00,3873.06,3875.12,3854.08,3857.94,4052383.08,42
2019-03-06 18:00:00,3857.94,3862.84,3848.99,3862.83,2195115.88,42
2019-03-06 19:00:00,3862.83,3863.48,3850,3855.5,2462599.34,42
2019-03-06 20:00:00,3855.5,3859.37,3850.97,3853.24,2545487.99,42
2019-03-06 21:00:00,3853.24,3865.09,3846.93,3858.41,2170824.72,42
2019-03-06 22:00:00,3858.41,3867.99,3854,3865.41,1940648.95,42
2019-03-06 23:00:00,3865.41,3868,3857.66,3861.84,2047460.88,42
2019-03-07 00:00:00,3861.84,3883.03,3857,3875.55,4476911.74,56
2019-03-07 01:00:00,3875.55,3902.94,3869.68,3879.56,5799607.18,56
2019-03-07 02:00:00,3879.56,3880.99,3868,3878.97,3129451.11,56
2019-03-07 03:00:00,3878.97,3892.58,3872.51,3884.02,3197873.94,56
2019-03-07 04:00:00,3884.02,3905,3881.88,3903.89,8736546.22,56
2019-03-07 05:00:00,3903.89,3905.4,3864.39,3876.55,7495261.66,56
2019-03-07 06:00:00,3876.55,3878.16,3854.7,3873.35,4582304.56,56
2019-03-07 07:00:00,3873.35,3881.25,3866.35,3880,2692467.37,56
2019-03-07 08:00:00,3880,3880.2,3859,3863.98,2778028.36,56
2019-03-07 09:00:00,3863.98,3864.93,3852.26,3856.4,3588755.04,56
2019-03-07 10:00:00,3856.4,3863,3840.4,3861.11,5323277.18,56
2019-03-07 11:00:00,3861.11,3873.09,3857.54,3866.01,3092918.17,56
2019-03-07 12:00:00,3866.01,3885.42,3857.32,3875.97,3864379.97,56
2019-03-07 13:00:00,3875.97,3883.86,3868,3873.02,4379141.56,56
2019-03-07 14:00:00,3873.02,3893,3859,3887.9,5141112.02,56
2019-03-07 15:00:00,3887.9,3898.83,3876,3876.95,6250917.05,56
2019-03-07 16:00:00,3876.95,3892.8,3876.54,3892.5,5067549.39,56
2019-03-07 17:00:00,3892.5,3899.13,3872.11,3879.91,4786802.75,56
2019-03-07 18:00:00,3879.91,3888.09,3877.03,3885.88,3272245.92,56
2019-03-07 19:00:00,3885.88,3894.9,3879,3880.01,2222591.05,56
2019-03-07 20:00:00,3880.01,3890,3875.3,3887.42,2354382.46,56
2019-03-07 21:00:00,3887.42,3889.52,3875.86,3884.09,1720856.05,56
2019-03-07 22:00:00,3884.09,3887.35,3868.35,3875.01,1860997.4,56
2019-03-07 23:00:00,3875.01,3878.66,3862.32,3873.64,1998663.93,56
2019-03-08 00:00:00,3873.64,3881.83,3862.7,3878.19,2876318.71,54
2019-03-08 01:00:00,3878.19,3886.11,3867,3868.98,2932610.57,54
2019-03-08 02:00:00,3868.98,3884.41,3867.35,3876.6,3106809.19,54
2019-03-08 03:00:00,3876.6,3881.91,3869,3873.94,3139953.31,54
2019-03-08 04:00:00,3873.94,3891.04,3873.94,3886.25,4036915.39,54
2019-03-08 05:00:00,3886.25,3905.99,3882.4,3897.02,5540347.96,54
2019-03-08 06:00:00,3897.02,3930,3888,3913.47,10223678.21,54
2019-03-08 07:00:00,3913.47,3914,3888.56,3898.65,6401850.35,54
2019-03-08 08:00:00,3898.65,3899.88,3875,3882.6,4842405.19,54
2019-03-08 09:00:00,3882.6,3891.71,3873.18,3887.1,4297643.66,54
2019-03-08 10:00:00,3887.1,3911.71,3887.04,3910.34,3831967.04,54
2019-03-08 11:00:00,3910.34,3911.58,3889.15,3891.33,3657425.16,54
2019-03-08 12:00:00,3891.33,3904,3884.1,3895,3229816.03,54
2019-03-08 13:00:00,3895,3912.22,3889.24,3908.1,3427917.26,54
2019-03-08 14:00:00,3908.1,3920,3900,3916,3245447.77,54
2019-03-08 15:00:00,3916,3916.89,3904.26,3908.37,3294906.0,54
2019-03-08 16:00:00,3908.37,3914.01,3898.8,3906.81,4764733.1,54
2019-03-08 17:00:00,3906.81,3918.97,3900.02,3912.07,7086772.68,54
2019-03-08 18:00:00,3912.07,3920.03,3908.5,3913.18,5914070.47,54
2019-03-08 19:00:00,3913.18,3921,3908.81,3920.43,5152071.64,54
2019-03-08 20:00:00,3920.43,3932,3904.06,3915.07,4028194.24,54
2019-03-08 21:00:00,3915.07,3917.04,3883.07,3884.19,4154612.0,54
2019-03-08 22:00:00,3884.19,3884.19,3800,3851.35,18000178.48,54
2019-03-08 23:00:00,3851.35,3874.18,3843.7,3864.89,9721003.89,54
2019-03-09 00:00:00,3864.89,3887.88,3854.75,3875.84,6539451.36,55
2019-03-09 01:00:00,3875.84,3890,3873.52,3880.46,3862537.95,55
2019-03-09 02:00:00,3880.46,3889.36,3871.48,3884.99,2897796.46,55
2019-03-09 03:00:00,3884.99,3886.18,3875.16,3876.8,3040353.12,55
2019-03-09 04:00:00,3876.8,3881.22,3866.8,3880.26,2771307.06,55
2019-03-09 05:00:00,3880.26,3886.8,3877.65,3885.9,2971309.42,55
2019-03-09 06:00:00,3885.9,3915,3885.05,3909.63,5635778.17,55
2019-03-09 07:00:00,3909.63,3938.99,3906.13,3915.69,7796731.25,55
2019-03-09 08:00:00,3915.69,3924.22,3907.02,3920,5094862.76,55
2019-03-09 09:00:00,3920,3927.09,3910.04,3916.26,4653514.28,55
2019-03-09 10:00:00,3916.26,3923.48,3906,3907,2495657.48,55
2019-03-09 11:00:00,3907,3920.46,3905.53,3913.34,3163824.78,55
2019-03-09 12:00:00,3913.34,3928.44,3913.34,3924.44,3150502.27,55
2019-03-09 13:00:00,3924.44,3945,3910,3921.96,6500739.1,55
2019-03-09 14:00:00,3921.96,3949.69,3916.11,3945.15,6837304.32,55
2019-03-09 15:00:00,3945.15,3966,3934.35,3950,10831804.28,55
2019-03-09 16:00:00,3950,3971.75,3918.4,3923.07,9719070.43,55
2019-03-09 17:00:00,3923.07,3926.61,3890,3914.14,10039750.44,55
2019-03-09 18:00:00,3914.14,3933.3,3910.25,3929.6,3840339.74,55
2019-03-09 19:00:00,3929.6,3935.03,3919.1,3928.58,2320236.42,55
2019-03-09 20:00:00,3928.58,3930.04,3910.72,3913.36,2464307.15,55
2019-03-09 21:00:00,3913.36,3923.95,3911.84,3915.56,1879997.52,55
2019-03-09 22:00:00,3915.56,3931.97,3906.36,3924.04,3145058.25,55
2019-03-09 23:00:00,3924.04,3946.45,3923.75,3943.04,3290220.57,55
2019-03-10 00:00:00,3943.04,3943.43,3921.45,3928.83,4005843.49,55
2019-03-10 01:00:00,3928.83,3940,3925.89,3937.04,3550534.12,55
2019-03-10 02:00:00,3937.04,3938.27,3923.01,3928.7,3415754.17,55
2019-03-10 03:00:00,3928.7,3929,3916.12,3925.5,4550732.03,55
2019-03-10 04:00:00,3925.5,3925.74,3910,3919.69,4321815.77,55
2019-03-10 05:00:00,3919.69,3920.5,3912.07,3919.43,3749029.95,55
2019-03-10 06:00:00,3919.43,3919.45,3891.92,3898.74,6728370.85,55
2019-03-10 07:00:00,3898.74,3905.69,3881.69,3902,6261654.33,55
2019-03-10 08:00:00,3902,3918,3899.31,3907.58,4077831.56,55
2019-03-10 09:00:00,3907.58,3914.27,3891.73,3899,3556343.08,55
2019-03-10 10:00:00,3899,3908.02,3894.08,3902.82,2735175.15,55
2019-03-10 11:00:00,3902.82,3915.77,3900.42,3904.99,3385098.21,55
2019-03-10 12:00:00,3904.99,3916.69,3901.16,3905.01,2991808.1,55
2019-03-10 13:00:00,3905.01,3905.95,3886.45,3893,3181624.25,55
2019-03-10 14:00:00,3893,3912.87,3890.94,3911.04,3509093.78,55
2019-03-10 15:00:00,3911.04,3915,3903,3905.92,3125896.91,55
2019-03-10 16:00:00,3905.92,3912.48,3889.47,3899.85,4544090.15,55
2019-03-10 17:00:00,3899.85,3913.94,3898.28,3906.59,3212158.06,55
2019-03-10 18:00:00,3906.59,3908.27,3896.71,3903.62,2723898.92,55
2019-03-10 19:00:00,3903.62,3907,3899.01,3904.32,2642437.29,55
2019-03-10 20:00:00,3904.32,3918.36,3901.12,3915.45,2777572.85,55
2019-03-10 21:00:00,3915.45,3924.2,3913.18,3917.39,2329836.35,55
2019-03-10 22:00:00,3917.39,3932.77,3914.14,3919.17,2657120.36,55
2019-03-10 23:00:00,3919.17,3927.63,3913.36,3916.82,2541968.21,55
2019-03-11 00:00:00,3916.82,3930,3915.99,3922.83,3011487.48,56
2019-03-11 01:00:00,3922.83,3933,3921.71,3926.54,3100862.52,56
2019-03-11 02:00:00,3926.54,3930.96,3918.36,3924.65,2807800.58,56
2019-03-11 03:00:00,3924.65,3936.98,3923.2,3932.73,6669617.23,56
2019-03-11 04:00:00,3932.73,3934.79,3909,3909,5474536.16,56
2019-03-11 05:00:00,3909,3912.5,3860,3883.02,10365540.14,56
2019-03-11 06:00:00,3883.02,3898.72,3872.8,3898.68,7015179.15,56
2019-03-11 07:00:00,3898.68,3901.46,3885.39,3885.5,5482177.06,56
2019-03-11 08:00:00,3885.5,3893.8,3878,3886.74,4341322.92,56
2019-03-11 09:00:00,3886.74,3898.48,3874.23,3898.29,3546335.49,56
2019-03-11 10:00:00,3898.29,3899.01,3874.61,3878.82,4087288.95,56
2019-03-11 11:00:00,3878.82,3887.98,3863.14,3873.49,11217894.14,56
2019-03-11 12:00:00,3873.49,3873.49,3830,3848.34,11708740.8,56
2019-03-11 13:00:00,3848.34,3876,3839.84,3871.38,7930264.02,56
2019-03-11 14:00:00,3871.38,3873,3850.77,3861.47,7513234.44,56
2019-03-11 15:00:00,3861.47,3864.96,3847,3848.12,4512914.84,56
2019-03-11 16:00:00,3848.12,3867.91,3846.8,3859.36,4122881.78,56
2019-03-11 17:00:00,3859.36,3875,3858.82,3868.59,3808865.23,56
2019-03-11 18:00:00,3868.59,3885.51,3841.24,3869.08,10707199.59,56
2019-03-11 19:00:00,3869.08,3872.96,3851,3855.66,6807035.47,56
2019-03-11 20:00:00,3855.66,3869.52,3855.64,3863,4261426.35,56
2019-03-11 21:00:00,3863,3870.68,3856,3870.09,3132816.85,56
2019-03-11 22:00:00,3870.09,3877.31,3864.7,3868.08,3192747.47,56
2019-03-11 23:00:00,3868.08,3876.01,3860.75,3871.61,4670269.22,56
2019-03-12 00:00:00,3871.61,3876,3836.86,3843.74,11468299.26,56
2019-03-12 01:00:00,3843.74,3852.71,3826.06,3834.69,8892402.95,56
2019-03-12 02:00:00,3834.69,3834.69,3834.69,3834.69,0.0,56
2019-03-12 03:00:00,3834.69,3834.69,3834.69,3834.69,0.0,56
2019-03-12 04:00:00,3834.69,3834.69,3834.69,3834.69,0.0,56
2019-03-12 05:00:00,3834.69,3834.69,3834.69,3834.69,0.0,56
2019-03-12 06:00:00,3834.69,3834.69,3834.69,3834.69,0.0,56
2019-03-12 07:00:00,3834.69,3834.69,3834.69,3834.69,0.0,56
2019-03-12 08:00:00,3834.69,3885,3831.23,3879.66,10030477.94,56
2019-03-12 09:00:00,3879.66,3892,3876,3891.67,6091221.77,56
2019-03-12 10:00:00,3891.67,3905.2,3887.81,3890.79,7375047.71,56
2019-03-12 11:00:00,3890.79,3900.34,3883,3885.18,5757883.96,56
2019-03-12 12:00:00,3885.18,3899.39,3883.06,3897.11,4635921.03,56
2019-03-12 13:00:00,3897.11,3902.86,3886.54,3894.71,6081512.55,56
2019-03-12 14:00:00,3894.71,3895.02,3889,3893.72,5330607.81,56
2019-03-12 15:00:00,3893.72,3894.59,3866.31,3872.59,5202945.33,56
2019-03-12 16:00:00,3872.59,3891.15,3865,3890,7211404.45,56
2019-03-12 17:00:00,3890,3893,3882.54,3885.01,3620565.35,56
2019-03-12 18:00:00,3885.01,3888.92,3876.36,3880.02,3360363.74,56
2019-03-12 19:00:00,3880.02,3881.99,3871,3881.33,3370798.69,56
2019-03-12 20:00:00,3881.33,3890,3880.01,3887,3077222.15,56
2019-03-12 21:00:00,3887,3891,3879.56,3883.29,2408431.96,56
2019-03-12 22:00:00,3883.29,3889.44,3881.15,3886.16,2157074.82,56
2019-03-12 23:00:00,3886.16,3887.57,3874.03,3882.73,2882115.95,56
2019-03-13 00:00:00,3882.73,3887.64,3873.92,3883.9,3685488.72,54
2019-03-13 01:00:00,3883.9,3884.89,3871.52,3875.5,3463608.5,54
2019-03-13 02:00:00,3875.5,3881.52,3870.66,3877.37,3475021.43,54
2019-03-13 03:00:00,3877.37,3893.56,3877,3887.89,3474853.29,54
2019-03-13 04:00:00,3887.89,3891.7,3877,3881,3646048.08,54
2019-03-13 05:00:00,3881,3886.08,3873.15,3873.96,3667719.15,54
2019-03-13 06:00:00,3873.96,3883.35,3870,3875.52,2745702.62,54
2019-03-13 07:00:00,3875.52,3885.07,3872,3884.64,2938197.21,54
2019-03-13 08:00:00,3884.64,3885.5,3872.35,3872.36,3407133.61,54
2019-03-13 09:00:00,3872.36,3880.52,3858.75,3864.91,4749194.94,54
2019-03-13 10:00:00,3864.91,3865.48,3840,3850,9344616.99,54
2019-03-13 11:00:00,3850,3862,3847.98,3856.12,4960854.25,54
2019-03-13 12:00:00,3856.12,3877.91,3851,3877.83,6125829.16,54
2019-03-13 13:00:00,3877.83,3890.24,3875.79,3880.92,7888719.34,54
2019-03-13 14:00:00,3880.92,3888.12,3855.71,3865.54,5052960.7,54
2019-03-13 15:00:00,3865.54,3876.68,3856,3872,3873305.21,54
2019-03-13 16:00:00,3872,3876.04,3860.43,3861.98,2880543.28,54
2019-03-13 17:00:00,3861.98,3873,3861.01,3866.37,2147920.77,54
2019-03-13 18:00:00,3866.37,3871.41,3863.64,3866.21,1926202.02,54
2019-03-13 19:00:00,3866.21,3872.82,3864.08,3870.12,1916466.55,54
2019-03-13 20:00:00,3870.12,3872,3860,3868.72,2671475.41,54
2019-03-13 21:00:00,3868.72,3868.96,3855.43,3857.69,2288225.51,54
2019-03-13 22:00:00,3857.69,3868.53,3856.61,3863.15,2015827.1,54
2019-03-13 23:00:00,3863.15,3873,3857.35,3866,2035822.75,54
2019-03-14 00:00:00,3866,3878.98,3860,3878.15,3315316.31,55
2019-03-14 01:00:00,3878.15,3884,3863.27,3878.9,3543377.41,55
2019-03-14 02:00:00,3878.9,3880.25,3868.25,3876.03,2719595.26,55
2019-03-14 03:00:00,3876.03,3877,3865,3866.26,2368203.62,55
2019-03-14 04:00:00,3866.26,3874.85,3866.26,3869,1667874.11,55
2019-03-14 05:00:00,3869,3875.57,3864.02,3865.37,2336044.86,55
2019-03-14 06:00:00,3865.37,3869.54,3854.15,3863.83,3732252.82,55
2019-03-14 07:00:00,3863.83,3865,3855.75,3859.58,3866350.29,55
2019-03-14 08:00:00,3859.58,3865,3856.61,3862.68,4747601.16,55
2019-03-14 09:00:00,3862.68,3868.8,3859,3865.28,3733378.99,55
2019-03-14 10:00:00,3865.28,3874.27,3862.53,3870.3,3381977.37,55
2019-03-14 11:00:00,3870.3,3870.3,3856.71,3859.57,3429871.02,55
2019-03-14 12:00:00,3859.57,3874.84,3850.21,3865.2,4927479.66,55
2019-03-14 13:00:00,3865.2,3877.75,3863.52,3869.97,5034361.83,55
2019-03-14 14:00:00,3869.97,3920,3810.43,3878.92,23545428.37,55
2019-03-14 15:00:00,3878.92,3894,3871.43,3882.1,7560405.92,55
2019-03-14 16:00:00,3882.1,3885.96,3874.99,3875.76,3768245.97,55
2019-03-14 17:00:00,3875.76,3888,3875.76,3882.9,2701218.94,55
2019-03-14 18:00:00,3882.9,3883.01,3873,3874.37,2611520.55,55
2019-03-14 19:00:00,3874.37,3878.56,3870,3873.47,2059127.34,55
2019-03-14 20:00:00,3873.47,3878.5,3873,3874.94,1836595.07,55
2019-03-14 21:00:00,3874.94,3879.99,3870.1,3877.41,1905148.01,55
2019-03-14 22:00:00,3877.41,3878.97,3871.43,3876.54,1473248.04,55
2019-03-14 23:00:00,3876.54,3881,3873.54,3877.12,1704915.85,55
2019-03-15 00:00:00,3877.12,3886,3876.13,3885.78,2789763.85,55
2019-03-15 01:00:00,3885.78,3893.86,3881.37,3890.42,2982674.63,55
2019-03-15 02:00:00,3890.42,3892,3885.9,3887.31,2021958.89,55
2019-03-15 03:00:00,3887.31,3888.17,3877.6,3882.9,2220234.62,55
2019-03-15 04:00:00,3882.9,3889,3881.36,3887,2308274.4,55
2019-03-15 05:00:00,3887,3892,3887,3890.85,2768067.99,55
2019-03-15 06:00:00,3890.85,3895.77,3880.62,3886.29,3913977.77,55
2019-03-15 07:00:00,3886.29,3890.19,3872.2,3888.25,3957439.9,55
2019-03-15 08:00:00,3888.25,3890.59,3877.63,3879.85,3251458.6,55
2019-03-15 09:00:00,3879.85,3900.41,3877.04,3898.07,3946387.29,55
2019-03-15 10:00:00,3898.07,3910,3889.06,3897.5,4676736.38,55
2019-03-15 11:00:00,3897.5,3924.4,3896.5,3914.05,5898067.15,55
2019-03-15 12:00:00,3914.05,3924.75,3903.08,3915.33,6335489.82,55
2019-03-15 13:00:00,3915.33,3919,3905,3913.56,4238643.13,55
2019-03-15 14:00:00,3913.56,3921,3910.31,3917.34,4119129.47,55
2019-03-15 15:00:00,3917.34,3939.22,3915,3928.19,6708386.69,55
2019-03-15 16:00:00,3928.19,3933.5,3916.83,3920.71,4436903.64,55
2019-03-15 17:00:00,3920.71,3932.86,3918.64,3928.42,2335973.78,55
2019-03-15 18:00:00,3928.42,3931.98,3919.77,3930.52,2283358.97,55
2019-03-15 19:00:00,3930.52,3934.79,3926.27,3932.37,1863646.13,55
2019-03-15 20:00:00,3932.37,3934.79,3920.42,3922.1,1841504.15,55
2019-03-15 21:00:00,3922.1,3924,3905.92,3919.44,2301260.69,55
2019-03-15 22:00:00,3919.44,3925.9,3913.35,3914.8,1946175.47,55
2019-03-15 23:00:00,3914.8,3929.78,3914.25,3923.76,1969377.95,55
2019-03-16 00:00:00,3923.76,3947,3921.98,3941.84,3286193.0,54
2019-03-16 01:00:00,3941.84,3965,3933.65,3960.01,5478380.72,54
2019-03-16 02:00:00,3960.01,3967.74,3948.5,3954.62,5081296.79,54
2019-03-16 03:00:00,3954.62,3993.54,3950.5,3982.97,7431206.98,54
2019-03-16 04:00:00,3982.97,4045,3975.6,4033.08,15975963.35,54
2019-03-16 05:00:00,4033.08,4056.98,4001.83,4017.17,9861443.64,54
2019-03-16 06:00:00,4017.17,4024.97,3991.34,4016.55,7610309.68,54
2019-03-16 07:00:00,4016.55,4021.99,4009,4010.06,3229258.54,54
2019-03-16 08:00:00,4010.06,4011.44,3996.1,4001.88,2959039.28,54
2019-03-16 09:00:00,4001.88,4015,3999.57,4014.96,2792018.43,54
2019-03-16 10:00:00,4014.96,4025.98,4012,4019.09,3752027.09,54
2019-03-16 11:00:00,4019.09,4021.77,4013.99,4016.08,2835262.52,54
2019-03-16 12:00:00,4016.08,4018,3963.2,3985.98,9047625.41,54
2019-03-16 13:00:00,3985.98,3999.99,3985.08,3988.92,4079150.05,54
2019-03-16 14:00:00,3988.92,4009.94,3986.05,4002.73,3451003.47,54
2019-03-16 15:00:00,4002.73,4003,3982,3989.83,3168441.49,54
2019-03-16 16:00:00,3989.83,4008.18,3986.5,3996.6,2796399.08,54
2019-03-16 17:00:00,3996.6,4005.02,3993.78,4000.64,2152884.9,54
2019-03-16 18:00:00,4000.64,4002.62,3993.29,3999.15,2033425.96,54
2019-03-16 19:00:00,3999.15,4000.95,3988,3993.61,1967339.91,54
2019-03-16 20:00:00,3993.61,4000,3985.02,3999.98,2147927.29,54
2019-03-16 21:00:00,3999.98,4005,3996.24,4004,2106481.28,54
2019-03-16 22:00:00,4004,4006.45,4000,4003.88,1827788.49,54
2019-03-16 23:00:00,4003.88,4008.93,4000.97,4005.98,2426751.2,54
2019-03-17 00:00:00,4005.98,4012,3965.42,3980.79,5065285.06,58
2019-03-17 01:00:00,3980.79,3990.69,3978.55,3985.28,2637545.9,58
2019-03-17 02:00:00,3985.28,3985.61,3950.01,3970.8,7423979.65,58
2019-03-17 03:00:00,3970.8,3981,3963.27,3972.23,5371757.27,58
2019-03-17 04:00:00,3972.23,3974.79,3950.13,3965.22,3803844.05,58
2019-03-17 05:00:00,3965.22,3967.8,3957.12,3966.4,2415520.96,58
2019-03-17 06:00:00,3966.4,3975.86,3962.49,3974.21,1720155.54,58
2019-03-17 07:00:00,3974.21,3977.65,3969.03,3975.02,1791508.52,58
2019-03-17 08:00:00,3975.02,3980,3965.83,3972.23,2212481.15,58
2019-03-17 09:00:00,3972.23,3975.03,3966.06,3970.9,2245216.59,58
2019-03-17 10:00:00,3970.9,3994.1,3968.12,3985.01,3839954.61,58
2019-03-17 11:00:00,3985.01,3994,3977,3987.49,2979454.64,58
2019-03-17 12:00:00,3987.49,3988.3,3972,3979.45,3205605.77,58
2019-03-17 13:00:00,3979.45,3989.99,3976.45,3987.23,1901333.33,58
2019-03-17 14:00:00,3987.23,4000,3983.39,3990.06,4502870.77,58
2019-03-17 15:00:00,3990.06,3991,3980,3986.51,2929110.14,58
2019-03-17 16:00:00,3986.51,3995.8,3979,3987.08,2241508.57,58
2019-03-17 17:00:00,3987.08,3989.16,3981.07,3981.96,1470449.96,58
2019-03-17 18:00:00,3981.96,3988.48,3981.44,3985.89,1798894.38,58
2019-03-17 19:00:00,3985.89,3994.94,3983.2,3990.94,1992320.78,58
2019-03-17 20:00:00,3990.94,3997.93,3987,3992.64,2144518.59,58
2019-03-17 21:00:00,3992.64,3996.9,3989.11,3993.01,2100618.89,58
2019-03-17 22:00:00,3993.01,3997.75,3982.16,3985.97,3282651.61,58
2019-03-17 23:00:00,3985.97,3986.72,3980.03,3981.14,2986432.8,58
2019-03-18 00:00:00,3981.14,4007.67,3973.14,4005.02,5149573.68,56
2019-03-18 01:00:00,4005.02,4037,4003.78,4022.19,7170267.76,56
2019-03-18 02:00:00,4022.19,4027.91,4012.75,4020,3659486.81,56
2019-03-18 03:00:00,4020,4020.25,4004.25,4008.15,2283490.05,56
2019-03-18 04:00:00,4008.15,4015.18,3994.73,4002.06,2036605.09,56
2019-03-18 05:00:00,4002.06,4005,3961,3963.68,4175932.63,56
2019-03-18 06:00:00,3963.68,3981.88,3959,3976.99,5355172.95,56
2019-03-18 07:00:00,3976.99,3979.81,3965,3978.38,3224736.84,56
2019-03-18 08:00:00,3978.38,3992.66,3970,3987.14,5149332.81,56
2019-03-18 09:00:00,3987.14,3990,3970.29,3974.61,3403483.04,56
2019-03-18 10:00:00,3974.61,3983.45,3960,3970.74,4608113.77,56
2019-03-18 11:00:00,3970.74,3978.99,3953.33,3971,5815220.59,56
2019-03-18 12:00:00,3971,3988.2,3967.42,3985,6154839.06,56
2019-03-18 13:00:00,3985,3987.88,3980,3984.68,3203897.74,56
2019-03-18 14:00:00,3984.68,3985.2,3971,3978.14,2899478.04,56
2019-03-18 15:00:00,3978.14,3985,3975.9,3978.86,3628136.79,56
2019-03-18 16:00:00,3978.86,3984.8,3977.07,3981.52,3399141.98,56
2019-03-18 17:00:00,3981.52,3984.14,3973.01,3981.88,1969304.45,56
2019-03-18 18:00:00,3981.88,3984.8,3975.5,3977.85,2039029.19,56
2019-03-18 19:00:00,3977.85,3979.59,3969.62,3979.17,2271344.48,56
2019-03-18 20:00:00,3979.17,3991.45,3979.02,3986.2,2071778.15,56
2019-03-18 21:00:00,3986.2,3994.87,3985,3986,1914648.15,56
2019-03-18 22:00:00,3986,3993.85,3985,3992.01,1936821.36,56
2019-03-18 23:00:00,3992.01,3992.7,3982.04,3987.81,1729859.49,56
2019-03-19 00:00:00,3987.81,3999.4,3983.14,3998.01,2622558.83,56
2019-03-19 01:00:00,3998.01,4002.99,3990.37,3993,2618748.41,56
2019-03-19 02:00:00,3993,4001.79,3991.72,3994,2816805.04,56
2019-03-19 03:00:00,3994,3998.87,3986.14,3987.45,2430790.72,56
2019-03-19 04:00:00,3987.45,3991.99,3970,3977.72,3542167.12,56
2019-03-19 05:00:00,3977.72,3985.71,3976.13,3983.09,2297028.04,56
2019-03-19 06:00:00,3983.09,3989.5,3980.82,3980.85,2019023.06,56
2019-03-19 07:00:00,3980.85,3985.71,3974.23,3981.93,2528451.81,56
2019-03-19 08:00:00,3981.93,3983.49,3974.43,3982.4,2244226.95,56
2019-03-19 09:00:00,3982.4,3996.09,3980.02,3994.77,3136976.25,56
2019-03-19 10:00:00,3994.77,4002.98,3986.51,3998.08,4834963.31,56
